dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,b0_count,b0_bad_count,b0_fo_prune_count,b0_fo_bad_prune_count,b0_fo_precision,b0_fo_recall,b0_fo_f1,b0_sr_prune_count,b0_sr_bad_prune_count,b0_sr_precision,b0_sr_recall,b0_sr_f1,b0_feature_risk_auc,b0_raw_stability_auc,b0_residual_auc,b0_both_pruned,b0_fo_only_pruned,b0_sr_only_pruned,b0_fo_only_bad_count,b0_sr_only_bad_count,b0_fo_only_bad_rate,b0_sr_only_bad_rate,b1_count,b1_bad_count,b1_fo_prune_count,b1_fo_bad_prune_count,b1_fo_precision,b1_fo_recall,b1_fo_f1,b1_sr_prune_count,b1_sr_bad_prune_count,b1_sr_precision,b1_sr_recall,b1_sr_f1,b1_feature_risk_auc,b1_raw_stability_auc,b1_residual_auc,b1_both_pruned,b1_fo_only_pruned,b1_sr_only_pruned,b1_fo_only_bad_count,b1_sr_only_bad_count,b1_fo_only_bad_rate,b1_sr_only_bad_rate,b2_count,b2_bad_count,b2_fo_prune_count,b2_fo_bad_prune_count,b2_fo_precision,b2_fo_recall,b2_fo_f1,b2_sr_prune_count,b2_sr_bad_prune_count,b2_sr_precision,b2_sr_recall,b2_sr_f1,b2_feature_risk_auc,b2_raw_stability_auc,b2_residual_auc,b2_both_pruned,b2_fo_only_pruned,b2_sr_only_pruned,b2_fo_only_bad_count,b2_sr_only_bad_count,b2_fo_only_bad_rate,b2_sr_only_bad_rate,phase,projection_ratio,projection_beta,residual_feature_sim_corr,alpha,abstention_fraction,gradient_confidence_mean
PubMed,low_feature_similarity,0.3,10,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.736,0.7353040734366036,0.748,0.6391877820201319,0.5539595397458074,0.5935296724547762,0.19999652904323073,0.6757084727287292,0.7382693290710449,115242,92194,5.782809495925903,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,8168.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,8168.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,14880.0,14732.0,0.9900537634408603,0.5539595397458074,0.7104209866422337,0.9886622391193667,0.6580050370762867,0.646044271400989,14880.0,8168.0,0.0,8114.0,0.0,0.9933888344760039,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,10,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.726,0.7241475587431797,0.744,0.8817250954529677,0.764157328720764,0.8187421941098264,0.19999652904323073,0.6757084727287292,0.7730438113212585,115242,92194,5.783283233642578,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,23048.0,20322.0,0.8817250954529677,0.764157328720764,0.8187421941098264,0.9886622391193667,0.6580050370762867,0.646044271400989,18350.0,4698.0,4698.0,4620.0,2096.0,0.9833971902937421,0.44614729672200937,P0,,,,,,
PubMed,low_feature_similarity,0.3,10,Feature+Stability,feature_plus_stability,GCN,0.728,0.7249834589167042,0.756,0.8854564387365498,0.7673911408588403,0.8222070021352886,0.19999652904323073,0.6757084727287292,0.7736512422561646,115242,92194,5.7147674560546875,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,580.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22468.0,20408.0,0.9083140466441161,0.7673911408588403,0.8319269495740083,0.9886622391193667,0.6580050370762867,0.646044271400989,18416.0,4632.0,4052.0,4542.0,2104.0,0.9805699481865285,0.5192497532082923,P0,,,,,,
PubMed,low_feature_similarity,0.3,10,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.729,0.7256251186005533,0.754,0.8854564387365498,0.7673911408588403,0.8222070021352886,0.19999652904323073,0.6757084727287292,0.7736512422561646,115242,92194,5.782050609588623,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,580.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22468.0,20408.0,0.9083140466441161,0.7673911408588403,0.8319269495740083,0.9886622391193667,0.6580050370762867,0.646044271400989,18416.0,4632.0,4052.0,4542.0,2104.0,0.9805699481865285,0.5192497532082923,P0,,,,,,
PubMed,low_feature_similarity,0.3,10,Feature-only,feature_only,GCN,0.751,0.7464879776021079,0.766,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6757084727287292,0.779790461063385,115242,92194,5.7209179401397705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
PubMed,low_feature_similarity,0.3,10,Feature+Confidence,feature_plus_confidence,GCN,0.746,0.7460340926462136,0.746,0.8567337729954877,0.7424983078889975,0.7955360380323114,0.19999652904323073,0.6757084727287292,0.7697247266769409,115242,92194,7.53432035446167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.036606933921575546,,,,,
PubMed,low_feature_similarity,0.3,10,Feature+Stability,feature_plus_stability,GCN,0.728,0.724756197968218,0.754,0.8854564387365498,0.7673911408588403,0.8222070021352886,0.19999652904323073,0.6757084727287292,0.7736512422561646,115242,92194,5.696025848388672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.005808001384139061,0.07621058076620102,-0.004798576235771179,0.5,0.10000693798065186,0.9999999403953552
PubMed,low_feature_similarity,0.3,10,Feature+Random Stability,feature_plus_random_stability,GCN,0.748,0.743384694818071,0.76,0.8597709128774731,0.7451304805595247,0.798356230611176,0.19999652904323073,0.6757084727287292,0.7642579674720764,115242,92194,5.73517107963562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,5.0047196964442264e-06,,,,,
PubMed,low_feature_similarity,0.3,10,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.732,0.7294486679048179,0.766,0.8537834085387018,0.7399413401519139,0.7927964223842714,0.19999652904323073,0.6757084727287292,0.7643664479255676,115242,92194,5.648892402648926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
PubMed,low_feature_similarity,0.3,10,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.73,0.7247057940369283,0.768,0.7855779243318293,0.6808302624652177,0.7294629547560533,0.19999652904323073,0.6757084727287292,0.755103349685669,115242,92194,7.359952688217163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.022999534383416176,,,,,
PubMed,low_feature_similarity,0.3,11,Feature-only,feature_only,GCN,0.751,0.7457128304948983,0.762,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.674406886100769,0.7795518040657043,115242,92194,5.715961217880249,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,0.9887892031165637,0.6555525418440377,0.6401588109323795,23048.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,11,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.75,0.7436092636152214,0.762,0.9856820548420687,0.8542528389862375,0.9152733572378229,0.19999652904323073,0.674406886100769,0.7790528535842896,115242,92194,5.675188779830933,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,130.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22918.0,22718.0,0.9912732350117811,0.8542528389862375,0.9176765228631443,0.9887892031165637,0.6555525418440377,0.6401588109323795,22918.0,130.0,0.0,128.0,0.0,0.9846153846153847,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,11,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.705,0.6942486651411137,0.732,0.6386671294689344,0.5535083101451456,0.593046210869828,0.19999652904323073,0.674406886100769,0.7410894632339478,115242,92194,5.6337058544158936,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,8182.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,8182.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,14866.0,14720.0,0.9901789317906633,0.5535083101451456,0.7100820067534973,0.9887892031165637,0.6555525418440377,0.6401588109323795,14866.0,8182.0,0.0,8126.0,0.0,0.9931557076509411,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,11,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.751,0.7451359592905084,0.74,0.8767788962165914,0.759870647514477,0.8141493090528182,0.19999652904323073,0.674406886100769,0.774280309677124,115242,92194,5.683495759963989,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,23048.0,20208.0,0.8767788962165914,0.759870647514477,0.8141493090528182,0.9887892031165637,0.6555525418440377,0.6401588109323795,18340.0,4708.0,4708.0,4664.0,2026.0,0.9906542056074766,0.43033135089209856,P0,,,,,,
PubMed,low_feature_similarity,0.3,11,Feature+Stability,feature_plus_stability,GCN,0.732,0.7280314124449928,0.752,0.8791218326969802,0.761901180717455,0.8163248861850853,0.19999652904323073,0.674406886100769,0.7740417122840881,115242,92194,5.828268051147461,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,592.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22456.0,20262.0,0.9022978268614179,0.761901180717455,0.826177370030581,0.9887892031165637,0.6555525418440377,0.6401588109323795,18368.0,4680.0,4088.0,4618.0,2034.0,0.9867521367521368,0.49755381604696675,P0,,,,,,
PubMed,low_feature_similarity,0.3,11,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.732,0.7280314124449928,0.752,0.8791218326969802,0.761901180717455,0.8163248861850853,0.19999652904323073,0.674406886100769,0.7740417122840881,115242,92194,5.7430994510650635,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,592.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22456.0,20262.0,0.9022978268614179,0.761901180717455,0.826177370030581,0.9887892031165637,0.6555525418440377,0.6401588109323795,18368.0,4680.0,4088.0,4618.0,2034.0,0.9867521367521368,0.49755381604696675,P0,,,,,,
PubMed,low_feature_similarity,0.3,11,Feature-only,feature_only,GCN,0.751,0.7457128304948983,0.76,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.674406886100769,0.7795518040657043,115242,92194,5.694698810577393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
PubMed,low_feature_similarity,0.3,11,Feature+Confidence,feature_plus_confidence,GCN,0.729,0.7233176915395217,0.756,0.8630683790350573,0.7479882680303828,0.8014181539825149,0.19999652904323073,0.674406886100769,0.7701151967048645,115242,92194,7.655967473983765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.04425422102212906,,,,,
PubMed,low_feature_similarity,0.3,11,Feature+Stability,feature_plus_stability,GCN,0.733,0.7288314846118314,0.752,0.8791218326969802,0.761901180717455,0.8163248861850853,0.19999652904323073,0.674406886100769,0.7740417122840881,115242,92194,5.669672250747681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.009840779937803745,0.09920113533735275,-0.006885790731757879,0.5,0.10000693798065186,0.9999999403953552
PubMed,low_feature_similarity,0.3,11,Feature+Random Stability,feature_plus_random_stability,GCN,0.75,0.748713389607999,0.752,0.8586428323498785,0.7441528164247575,0.7973087305104548,0.19999652904323073,0.674406886100769,0.7629780769348145,115242,92194,5.693103313446045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,2.6037323550553992e-05,,,,,
PubMed,low_feature_similarity,0.3,11,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.743,0.7409713603159038,0.742,0.8600312391530719,0.7453560953598556,0.79859796140365,0.19999652904323073,0.674406886100769,0.7643447518348694,115242,92194,5.7502241134643555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
PubMed,low_feature_similarity,0.3,11,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.723,0.7162631144884853,0.742,0.7725616105518917,0.6695495224486726,0.7173764151323475,0.19999652904323073,0.674406886100769,0.7518276572227478,115242,92194,7.245549201965332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.022228263318538666,,,,,
PubMed,low_feature_similarity,0.3,12,Feature-only,feature_only,GCN,0.755,0.7535207448468499,0.754,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6768192052841187,0.7804846167564392,115242,92194,5.735442638397217,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,0.9887410706866565,0.6598319697826323,0.6462509322675866,23048.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,12,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.754,0.7516041713955103,0.752,0.9854217285664699,0.8540272241859066,0.9150316264453487,0.19999652904323073,0.6768192052841187,0.7796819806098938,115242,92194,5.731910705566406,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,134.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22914.0,22712.0,0.9911844287335253,0.8540272241859066,0.9175082814898603,0.9887410706866565,0.6598319697826323,0.6462509322675866,22914.0,134.0,0.0,134.0,0.0,1.0,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,12,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.711,0.7045470945308635,0.716,0.6410968413745227,0.5556140482815672,0.5953023649329197,0.19999652904323073,0.6768192052841187,0.7402000427246094,115242,92194,5.672389507293701,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,8124.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,8124.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,14924.0,14776.0,0.9900830876440633,0.5556140482815672,0.7117876583650465,0.9887410706866565,0.6598319697826323,0.6462509322675866,14924.0,8124.0,0.0,8070.0,0.0,0.9933530280649926,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,12,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.755,0.7493505032633864,0.766,0.883547379382159,0.7657366323230804,0.8204343096571451,0.19999652904323073,0.6768192052841187,0.7727184295654297,115242,92194,6.083840847015381,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,23048.0,20364.0,0.883547379382159,0.7657366323230804,0.8204343096571451,0.9887410706866565,0.6598319697826323,0.6462509322675866,18452.0,4596.0,4596.0,4516.0,2034.0,0.9825935596170583,0.4425587467362924,P0,,,,,,
PubMed,low_feature_similarity,0.3,12,Feature+Stability,feature_plus_stability,GCN,0.757,0.7520077341155703,0.768,0.8882332523429365,0.7697976987290366,0.8247854639216792,0.19999652904323073,0.6768192052841187,0.773087203502655,115242,92194,5.852570295333862,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,536.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22512.0,20472.0,0.9093816631130064,0.7697976987290366,0.8337881317965219,0.9887410706866565,0.6598319697826323,0.6462509322675866,18534.0,4514.0,3978.0,4428.0,2054.0,0.9809481612760301,0.5163398692810458,P0,,,,,,
PubMed,low_feature_similarity,0.3,12,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.757,0.7520077341155703,0.768,0.8882332523429365,0.7697976987290366,0.8247854639216792,0.19999652904323073,0.6768192052841187,0.773087203502655,115242,92194,5.733874559402466,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,536.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22512.0,20472.0,0.9093816631130064,0.7697976987290366,0.8337881317965219,0.9887410706866565,0.6598319697826323,0.6462509322675866,18534.0,4514.0,3978.0,4428.0,2054.0,0.9809481612760301,0.5163398692810458,P0,,,,,,
PubMed,low_feature_similarity,0.3,12,Feature-only,feature_only,GCN,0.755,0.7530231468795933,0.754,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6768192052841187,0.7804846167564392,115242,92194,5.902478218078613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
PubMed,low_feature_similarity,0.3,12,Feature+Confidence,feature_plus_confidence,GCN,0.755,0.7523738341974351,0.766,0.8530024297119055,0.7392644957509212,0.792071230006849,0.19999652904323073,0.6768192052841187,0.7708961367607117,115242,92194,7.361424446105957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.04484952986240387,,,,,
PubMed,low_feature_similarity,0.3,12,Feature+Stability,feature_plus_stability,GCN,0.753,0.7486584154739325,0.768,0.8882332523429365,0.7697976987290366,0.8247854639216792,0.19999652904323073,0.6768192052841187,0.773087203502655,115242,92194,5.8126606941223145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.00738254701718688,0.08592212200164795,-0.006473954766988754,0.5,0.10000693798065186,0.9999999403953552
PubMed,low_feature_similarity,0.3,12,Feature+Random Stability,feature_plus_random_stability,GCN,0.741,0.7384509246926055,0.764,0.8573412009718847,0.7430247424231029,0.7961000765480842,0.19999652904323073,0.6768192052841187,0.7644315361976624,115242,92194,5.662593603134155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,3.4767447232297854e-06,,,,,
PubMed,low_feature_similarity,0.3,12,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.736,0.7272821890128425,0.744,0.8557792433182922,0.7416710536211175,0.7946496917932396,0.19999652904323073,0.6768192052841187,0.76458340883255,115242,92194,5.637618064880371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
PubMed,low_feature_similarity,0.3,12,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.717,0.7134541000791312,0.754,0.7915654286706005,0.6860194028728285,0.735022762982958,0.19999652904323073,0.6768192052841187,0.7551684379577637,115242,92194,7.599261283874512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.024031464010477066,,,,,
PubMed,low_feature_similarity,0.3,13,Feature-only,feature_only,GCN,0.741,0.7372371635118288,0.754,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6748060584068298,0.779877245426178,115242,92194,5.693594694137573,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,0.9886987026958105,0.5904457667448365,0.5816134022317413,23048.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,13,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.742,0.7381570889494159,0.754,0.9857688302672684,0.8543280439196811,0.9153539341686475,0.19999652904323073,0.6748060584068298,0.779269814491272,115242,92194,5.6891114711761475,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,126.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,22922.0,22720.0,0.9911875054532763,0.8543280439196811,0.9176831731157604,0.9886987026958105,0.5904457667448365,0.5816134022317413,22922.0,126.0,0.0,126.0,0.0,1.0,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,13,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.725,0.7170452652054912,0.73,0.6134154807358556,0.531623674513048,0.5695983239998389,0.19999652904323073,0.6748060584068298,0.7356227040290833,115242,92194,5.698137998580933,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,8764.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,14284.0,14138.0,0.9897787734528143,0.531623674513048,0.6917168158911884,0.9886987026958105,0.5904457667448365,0.5816134022317413,14284.0,8764.0,0.0,8708.0,0.0,0.9936102236421726,0.0,P0,,,,,,
PubMed,low_feature_similarity,0.3,13,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.741,0.7349942068232848,0.758,0.8507462686567164,0.7373091674813868,0.7899762298054067,0.19999652904323073,0.6748060584068298,0.7735861539840698,115242,92194,5.6966469287872314,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38414.0,26594.0,23048.0,22846.0,0.991235682054842,0.85906595472663,0.920430280810604,23048.0,19608.0,0.8507462686567164,0.7373091674813868,0.7899762298054067,0.9886987026958105,0.5904457667448365,0.5816134022317413,17646.0,5402.0,5402.0,5342.0,2104.0,0.9888930025916327,0.38948537578674564,P0,,,,,,
