dataset,noise_type,seed,bin,score,auc,n_edges,n_bad
Cora,low_feature_similarity,0,bin_3,hybrid,0.485963184004877,4310,3166
Cora,low_feature_similarity,0,bin_3,shuffled_hybrid,0.43225110328711086,4310,3166
Cora,low_feature_similarity,1,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,1,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,1,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,1,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,1,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,1,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,1,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,1,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,1,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,1,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,1,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,1,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,1,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,1,bin_3,raw_grad,0.4816719327734805,4310,3166
Cora,low_feature_similarity,1,bin_3,hybrid,0.4966647376628426,4310,3166
Cora,low_feature_similarity,1,bin_3,shuffled_hybrid,0.4526580494679042,4310,3166
Cora,low_feature_similarity,2,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,2,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,2,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,2,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,2,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,2,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,2,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,2,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,2,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,2,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,2,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,2,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,2,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,2,bin_3,raw_grad,0.4737113407754595,4310,3166
Cora,low_feature_similarity,2,bin_3,hybrid,0.459325260967712,4310,3166
Cora,low_feature_similarity,2,bin_3,shuffled_hybrid,0.4327861809700092,4310,3166
Cora,low_feature_similarity,3,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,3,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,3,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,3,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,3,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,3,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,3,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,3,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,3,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,3,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,3,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,3,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,3,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,3,bin_3,raw_grad,0.47733636783305133,4310,3166
Cora,low_feature_similarity,3,bin_3,hybrid,0.49119247776859903,4310,3166
Cora,low_feature_similarity,3,bin_3,shuffled_hybrid,0.4335868648092274,4310,3166
Cora,low_feature_similarity,4,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,4,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,4,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,4,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,4,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,4,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,4,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,4,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,4,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,4,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,4,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,4,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,4,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,4,bin_3,raw_grad,0.46239174202298017,4310,3166
Cora,low_feature_similarity,4,bin_3,hybrid,0.40242645856985715,4310,3166
Cora,low_feature_similarity,4,bin_3,shuffled_hybrid,0.4354251244649223,4310,3166
Cora,low_feature_similarity,5,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,5,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,5,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,5,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,5,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,5,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,5,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,5,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,5,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,5,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,5,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,5,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,5,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,5,bin_3,raw_grad,0.45635306733695863,4310,3166
Cora,low_feature_similarity,5,bin_3,hybrid,0.4514089826787237,4310,3166
Cora,low_feature_similarity,5,bin_3,shuffled_hybrid,0.4297071374614015,4310,3166
Cora,low_feature_similarity,6,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,6,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,6,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,6,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,6,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,6,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,6,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,6,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,6,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,6,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,6,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,6,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,6,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,6,bin_3,raw_grad,0.4844334637251567,4310,3166
Cora,low_feature_similarity,6,bin_3,hybrid,0.47404900847730913,4310,3166
Cora,low_feature_similarity,6,bin_3,shuffled_hybrid,0.4652354120926452,4310,3166
Cora,low_feature_similarity,7,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,7,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,7,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,7,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,7,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,7,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,7,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,7,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,7,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,7,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,7,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,7,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,7,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,7,bin_3,raw_grad,0.4908027656172002,4310,3166
Cora,low_feature_similarity,7,bin_3,hybrid,0.5233087348532706,4310,3166
Cora,low_feature_similarity,7,bin_3,shuffled_hybrid,0.4601541067902407,4310,3166
Cora,low_feature_similarity,8,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,8,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,8,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,8,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,8,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,8,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,8,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,8,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,8,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,8,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,8,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,8,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,8,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,8,bin_3,raw_grad,0.4622815789706187,4310,3166
Cora,low_feature_similarity,8,bin_3,hybrid,0.44033414469295706,4310,3166
Cora,low_feature_similarity,8,bin_3,shuffled_hybrid,0.4247053483471676,4310,3166
Cora,low_feature_similarity,9,bin_0,feature_risk,0.5,3420,0
Cora,low_feature_similarity,9,bin_0,raw_grad,0.5,3420,0
Cora,low_feature_similarity,9,bin_0,hybrid,0.5,3420,0
Cora,low_feature_similarity,9,bin_0,shuffled_hybrid,0.5,3420,0
Cora,low_feature_similarity,9,bin_1,feature_risk,0.5,3400,0
Cora,low_feature_similarity,9,bin_1,raw_grad,0.5,3400,0
Cora,low_feature_similarity,9,bin_1,hybrid,0.5,3400,0
Cora,low_feature_similarity,9,bin_1,shuffled_hybrid,0.5,3400,0
Cora,low_feature_similarity,9,bin_2,feature_risk,0.5,2592,0
Cora,low_feature_similarity,9,bin_2,raw_grad,0.5,2592,0
Cora,low_feature_similarity,9,bin_2,hybrid,0.5,2592,0
Cora,low_feature_similarity,9,bin_2,shuffled_hybrid,0.5,2592,0
Cora,low_feature_similarity,9,bin_3,feature_risk,0.5,4310,3166
Cora,low_feature_similarity,9,bin_3,raw_grad,0.47090218294024355,4310,3166
Cora,low_feature_similarity,9,bin_3,hybrid,0.4597300204533306,4310,3166
Cora,low_feature_similarity,9,bin_3,shuffled_hybrid,0.4355896787987754,4310,3166
CiteSeer,feature_similar_cross_class,0,bin_0,feature_risk,0.8411811201445348,2958,6
CiteSeer,feature_similar_cross_class,0,bin_0,raw_grad,0.5265639114724481,2958,6
CiteSeer,feature_similar_cross_class,0,bin_0,hybrid,0.21183378500451672,2958,6
CiteSeer,feature_similar_cross_class,0,bin_0,shuffled_hybrid,0.2032520325203252,2958,6
CiteSeer,feature_similar_cross_class,0,bin_1,feature_risk,0.7268012124666443,2952,290
CiteSeer,feature_similar_cross_class,0,bin_1,raw_grad,0.44747791393559416,2952,290
CiteSeer,feature_similar_cross_class,0,bin_1,hybrid,0.14388455659473043,2952,290
CiteSeer,feature_similar_cross_class,0,bin_1,shuffled_hybrid,0.1423871084743128,2952,290
CiteSeer,feature_similar_cross_class,0,bin_2,feature_risk,0.6061647173489279,2958,1248
CiteSeer,feature_similar_cross_class,0,bin_2,raw_grad,0.4456833858149648,2958,1248
CiteSeer,feature_similar_cross_class,0,bin_2,hybrid,0.10859105563052932,2958,1248
CiteSeer,feature_similar_cross_class,0,bin_2,shuffled_hybrid,0.11685410106462737,2958,1248
CiteSeer,feature_similar_cross_class,0,bin_3,feature_risk,0.2060717736892965,2966,1186
CiteSeer,feature_similar_cross_class,0,bin_3,raw_grad,0.45114135892528945,2966,1186
CiteSeer,feature_similar_cross_class,0,bin_3,hybrid,0.02473899615362752,2966,1186
CiteSeer,feature_similar_cross_class,0,bin_3,shuffled_hybrid,0.02023798245447828,2966,1186
CiteSeer,feature_similar_cross_class,1,bin_0,feature_risk,0.6883989145183175,2958,10
CiteSeer,feature_similar_cross_class,1,bin_0,raw_grad,0.4636363636363636,2958,10
CiteSeer,feature_similar_cross_class,1,bin_0,hybrid,0.1248303934871099,2958,10
CiteSeer,feature_similar_cross_class,1,bin_0,shuffled_hybrid,0.14966078697421983,2958,10
CiteSeer,feature_similar_cross_class,1,bin_1,feature_risk,0.696788812006627,2958,310
CiteSeer,feature_similar_cross_class,1,bin_1,raw_grad,0.488685922424715,2958,310
CiteSeer,feature_similar_cross_class,1,bin_1,hybrid,0.16889192086541271,2958,310
CiteSeer,feature_similar_cross_class,1,bin_1,shuffled_hybrid,0.16835834713965497,2958,310
CiteSeer,feature_similar_cross_class,1,bin_2,feature_risk,0.6156182883939039,2956,1250
CiteSeer,feature_similar_cross_class,1,bin_2,raw_grad,0.493895427901524,2956,1250
CiteSeer,feature_similar_cross_class,1,bin_2,hybrid,0.13257022274325908,2956,1250
CiteSeer,feature_similar_cross_class,1,bin_2,shuffled_hybrid,0.13774443141852288,2956,1250
CiteSeer,feature_similar_cross_class,1,bin_3,feature_risk,0.20360997359256,2962,1160
CiteSeer,feature_similar_cross_class,1,bin_3,raw_grad,0.5055529775345401,2962,1160
CiteSeer,feature_similar_cross_class,1,bin_3,hybrid,0.029443338818936807,2962,1160
CiteSeer,feature_similar_cross_class,1,bin_3,shuffled_hybrid,0.026730835470167247,2962,1160
CiteSeer,feature_similar_cross_class,2,bin_0,feature_risk,0.8768682065217391,2956,12
CiteSeer,feature_similar_cross_class,2,bin_0,raw_grad,0.49112601902173914,2956,12
CiteSeer,feature_similar_cross_class,2,bin_0,hybrid,0.2129755434782609,2956,12
CiteSeer,feature_similar_cross_class,2,bin_0,shuffled_hybrid,0.200294384057971,2956,12
CiteSeer,feature_similar_cross_class,2,bin_1,feature_risk,0.7080798059964727,2958,270
CiteSeer,feature_similar_cross_class,2,bin_1,raw_grad,0.4605654761904762,2958,270
CiteSeer,feature_similar_cross_class,2,bin_1,hybrid,0.15650903880070546,2958,270
CiteSeer,feature_similar_cross_class,2,bin_1,shuffled_hybrid,0.16249448853615522,2958,270
CiteSeer,feature_similar_cross_class,2,bin_2,feature_risk,0.6165051353874883,2960,1260
CiteSeer,feature_similar_cross_class,2,bin_2,raw_grad,0.46331769374416437,2960,1260
CiteSeer,feature_similar_cross_class,2,bin_2,hybrid,0.1292530345471522,2960,1260
CiteSeer,feature_similar_cross_class,2,bin_2,shuffled_hybrid,0.13110084033613445,2960,1260
CiteSeer,feature_similar_cross_class,2,bin_3,feature_risk,0.20312511875717293,2960,1188
CiteSeer,feature_similar_cross_class,2,bin_3,raw_grad,0.4602514991905512,2960,1188
CiteSeer,feature_similar_cross_class,2,bin_3,hybrid,0.035317433172963646,2960,1188
CiteSeer,feature_similar_cross_class,2,bin_3,shuffled_hybrid,0.03137089480204604,2960,1188
CiteSeer,feature_similar_cross_class,3,bin_0,feature_risk,0.7505645889792231,2958,6
CiteSeer,feature_similar_cross_class,3,bin_0,raw_grad,0.5323791779584461,2958,6
CiteSeer,feature_similar_cross_class,3,bin_0,hybrid,0.18789521228545616,2958,6
CiteSeer,feature_similar_cross_class,3,bin_0,shuffled_hybrid,0.24367660343270098,2958,6
CiteSeer,feature_similar_cross_class,3,bin_1,feature_risk,0.7062499397747093,2958,314
CiteSeer,feature_similar_cross_class,3,bin_1,raw_grad,0.49010739373849704,2958,314
CiteSeer,feature_similar_cross_class,3,bin_1,hybrid,0.1379568690557638,2958,314
CiteSeer,feature_similar_cross_class,3,bin_1,shuffled_hybrid,0.1391878739990557,2958,314
CiteSeer,feature_similar_cross_class,3,bin_2,feature_risk,0.6244052474170745,2954,1226
CiteSeer,feature_similar_cross_class,3,bin_2,raw_grad,0.46851021086339195,2954,1226
CiteSeer,feature_similar_cross_class,3,bin_2,hybrid,0.12062904054135702,2954,1226
CiteSeer,feature_similar_cross_class,3,bin_2,shuffled_hybrid,0.1213002613135158,2954,1226
CiteSeer,feature_similar_cross_class,3,bin_3,feature_risk,0.20127163680534468,2964,1184
CiteSeer,feature_similar_cross_class,3,bin_3,raw_grad,0.4606670399331915,2964,1184
CiteSeer,feature_similar_cross_class,3,bin_3,hybrid,0.024730488915882178,2964,1184
CiteSeer,feature_similar_cross_class,3,bin_3,shuffled_hybrid,0.02008806559368357,2964,1184
CiteSeer,feature_similar_cross_class,4,bin_0,feature_risk,0.9412262872628727,2956,4
CiteSeer,feature_similar_cross_class,4,bin_0,raw_grad,0.47793868563685643,2956,4
CiteSeer,feature_similar_cross_class,4,bin_0,hybrid,0.21612466124661245,2956,4
CiteSeer,feature_similar_cross_class,4,bin_0,shuffled_hybrid,0.22188346883468835,2956,4
CiteSeer,feature_similar_cross_class,4,bin_1,feature_risk,0.6826621418563568,2958,296
CiteSeer,feature_similar_cross_class,4,bin_1,raw_grad,0.47484047251609224,2958,296
CiteSeer,feature_similar_cross_class,4,bin_1,hybrid,0.14028265681158242,2958,296
CiteSeer,feature_similar_cross_class,4,bin_1,shuffled_hybrid,0.12824385241740616,2958,296
CiteSeer,feature_similar_cross_class,4,bin_2,feature_risk,0.6154662123835681,2960,1264
CiteSeer,feature_similar_cross_class,4,bin_2,raw_grad,0.47116073561022204,2960,1264
CiteSeer,feature_similar_cross_class,4,bin_2,hybrid,0.12118704472175783,2960,1264
CiteSeer,feature_similar_cross_class,4,bin_2,shuffled_hybrid,0.1157013150823979,2960,1264
CiteSeer,feature_similar_cross_class,4,bin_3,feature_risk,0.21275415861141866,2960,1166
CiteSeer,feature_similar_cross_class,4,bin_3,raw_grad,0.45085725048809555,2960,1166
CiteSeer,feature_similar_cross_class,4,bin_3,hybrid,0.03492487823907019,2960,1166
CiteSeer,feature_similar_cross_class,4,bin_3,shuffled_hybrid,0.022112014318741147,2960,1166
CiteSeer,feature_similar_cross_class,5,bin_0,feature_risk,0.8826694915254236,2958,8
CiteSeer,feature_similar_cross_class,5,bin_0,raw_grad,0.44016949152542373,2958,8
CiteSeer,feature_similar_cross_class,5,bin_0,hybrid,0.21016949152542372,2958,8
CiteSeer,feature_similar_cross_class,5,bin_0,shuffled_hybrid,0.21661016949152542,2958,8
CiteSeer,feature_similar_cross_class,5,bin_1,feature_risk,0.7266436245773394,2950,302
CiteSeer,feature_similar_cross_class,5,bin_1,raw_grad,0.4573075268602069,2950,302
CiteSeer,feature_similar_cross_class,5,bin_1,hybrid,0.1470808907384806,2950,302
CiteSeer,feature_similar_cross_class,5,bin_1,shuffled_hybrid,0.15920049618855164,2950,302
CiteSeer,feature_similar_cross_class,5,bin_2,feature_risk,0.6318448230372017,2954,1234
CiteSeer,feature_similar_cross_class,5,bin_2,raw_grad,0.45727286005050694,2954,1234
CiteSeer,feature_similar_cross_class,5,bin_2,hybrid,0.11341166936790922,2954,1234
CiteSeer,feature_similar_cross_class,5,bin_2,shuffled_hybrid,0.11165617579435377,2954,1234
CiteSeer,feature_similar_cross_class,5,bin_3,feature_risk,0.19447397691242924,2972,1186
CiteSeer,feature_similar_cross_class,5,bin_3,raw_grad,0.4501217073396419,2972,1186
CiteSeer,feature_similar_cross_class,5,bin_3,hybrid,0.0290180889776017,2972,1186
CiteSeer,feature_similar_cross_class,5,bin_3,shuffled_hybrid,0.01899824190018298,2972,1186
CiteSeer,feature_similar_cross_class,6,bin_0,feature_risk,0.8705276268115942,2956,12
CiteSeer,feature_similar_cross_class,6,bin_0,raw_grad,0.48615828804347816,2956,12
CiteSeer,feature_similar_cross_class,6,bin_0,hybrid,0.15715579710144928,2956,12
CiteSeer,feature_similar_cross_class,6,bin_0,shuffled_hybrid,0.16677989130434784,2956,12
CiteSeer,feature_similar_cross_class,6,bin_1,feature_risk,0.704970393683986,2958,280
CiteSeer,feature_similar_cross_class,6,bin_1,raw_grad,0.4602921956684093,2958,280
CiteSeer,feature_similar_cross_class,6,bin_1,hybrid,0.1196681958817881,2958,280
CiteSeer,feature_similar_cross_class,6,bin_1,shuffled_hybrid,0.12685372879547638,2958,280
CiteSeer,feature_similar_cross_class,6,bin_2,feature_risk,0.6006408547733733,2954,1252
CiteSeer,feature_similar_cross_class,6,bin_2,raw_grad,0.4696269752180295,2954,1252
CiteSeer,feature_similar_cross_class,6,bin_2,hybrid,0.09184740373099867,2954,1252
CiteSeer,feature_similar_cross_class,6,bin_2,shuffled_hybrid,0.09185585085015563,2954,1252
CiteSeer,feature_similar_cross_class,6,bin_3,feature_risk,0.2008990658809709,2966,1186
CiteSeer,feature_similar_cross_class,6,bin_3,raw_grad,0.45866594349811474,2966,1186
CiteSeer,feature_similar_cross_class,6,bin_3,hybrid,0.015851602023608767,2966,1186
CiteSeer,feature_similar_cross_class,6,bin_3,shuffled_hybrid,0.009841408189173331,2966,1186
CiteSeer,feature_similar_cross_class,7,bin_0,feature_risk,0.8150475543478262,2956,12
CiteSeer,feature_similar_cross_class,7,bin_0,raw_grad,0.6403843976449275,2956,12
CiteSeer,feature_similar_cross_class,7,bin_0,hybrid,0.18517889492753625,2956,12
CiteSeer,feature_similar_cross_class,7,bin_0,shuffled_hybrid,0.17844202898550726,2956,12
CiteSeer,feature_similar_cross_class,7,bin_1,feature_risk,0.7051769111710015,2954,276
CiteSeer,feature_similar_cross_class,7,bin_1,raw_grad,0.5010214739530907,2954,276
CiteSeer,feature_similar_cross_class,7,bin_1,hybrid,0.15165979370284985,2954,276
CiteSeer,feature_similar_cross_class,7,bin_1,shuffled_hybrid,0.16206935740494205,2954,276
CiteSeer,feature_similar_cross_class,7,bin_2,feature_risk,0.6260463851141309,2964,1296
CiteSeer,feature_similar_cross_class,7,bin_2,raw_grad,0.47015466330639183,2964,1296
CiteSeer,feature_similar_cross_class,7,bin_2,hybrid,0.1280623649228765,2964,1296
CiteSeer,feature_similar_cross_class,7,bin_2,shuffled_hybrid,0.12375562512952601,2964,1296
CiteSeer,feature_similar_cross_class,7,bin_3,feature_risk,0.2070506493031704,2960,1146
CiteSeer,feature_similar_cross_class,7,bin_3,raw_grad,0.48254486628145277,2960,1146
CiteSeer,feature_similar_cross_class,7,bin_3,hybrid,0.03648566222381285,2960,1146
CiteSeer,feature_similar_cross_class,7,bin_3,shuffled_hybrid,0.030037847957807312,2960,1146
CiteSeer,feature_similar_cross_class,8,bin_0,feature_risk,0.8804613297150611,2958,10
CiteSeer,feature_similar_cross_class,8,bin_0,raw_grad,0.5506105834464045,2958,10
CiteSeer,feature_similar_cross_class,8,bin_0,hybrid,0.2221166892808684,2958,10
CiteSeer,feature_similar_cross_class,8,bin_0,shuffled_hybrid,0.21383989145183174,2958,10
CiteSeer,feature_similar_cross_class,8,bin_1,feature_risk,0.7046170921198669,2956,306
CiteSeer,feature_similar_cross_class,8,bin_1,raw_grad,0.47156369466025405,2956,306
CiteSeer,feature_similar_cross_class,8,bin_1,hybrid,0.16806511283758785,2956,306
CiteSeer,feature_similar_cross_class,8,bin_1,shuffled_hybrid,0.17464052287581697,2956,306
CiteSeer,feature_similar_cross_class,8,bin_2,feature_risk,0.6306349792966127,2958,1222
CiteSeer,feature_similar_cross_class,8,bin_2,raw_grad,0.45135528935717706,2958,1222
CiteSeer,feature_similar_cross_class,8,bin_2,hybrid,0.13454656188012398,2958,1222
CiteSeer,feature_similar_cross_class,8,bin_2,shuffled_hybrid,0.13369900518150346,2958,1222
CiteSeer,feature_similar_cross_class,8,bin_3,feature_risk,0.20048060516437266,2962,1192
CiteSeer,feature_similar_cross_class,8,bin_3,raw_grad,0.45431952185947755,2962,1192
CiteSeer,feature_similar_cross_class,8,bin_3,hybrid,0.028223941151935685,2962,1192
CiteSeer,feature_similar_cross_class,8,bin_3,shuffled_hybrid,0.02723334470860348,2962,1192
CiteSeer,feature_similar_cross_class,9,bin_0,feature_risk,0.8700880758807589,2956,4
CiteSeer,feature_similar_cross_class,9,bin_0,raw_grad,0.4363143631436315,2956,4
CiteSeer,feature_similar_cross_class,9,bin_0,hybrid,0.20833333333333337,2956,4
CiteSeer,feature_similar_cross_class,9,bin_0,shuffled_hybrid,0.21205962059620592,2956,4
CiteSeer,feature_similar_cross_class,9,bin_1,feature_risk,0.7278857157719518,2958,288
CiteSeer,feature_similar_cross_class,9,bin_1,raw_grad,0.4711616989180191,2958,288
CiteSeer,feature_similar_cross_class,9,bin_1,hybrid,0.1706122555139409,2958,288
CiteSeer,feature_similar_cross_class,9,bin_1,shuffled_hybrid,0.16328027465667916,2958,288
CiteSeer,feature_similar_cross_class,9,bin_2,feature_risk,0.6328508692639128,2950,1248
CiteSeer,feature_similar_cross_class,9,bin_2,raw_grad,0.4589837276657929,2950,1248
CiteSeer,feature_similar_cross_class,9,bin_2,hybrid,0.13531026846244237,2950,1248
CiteSeer,feature_similar_cross_class,9,bin_2,shuffled_hybrid,0.1272757916779656,2950,1248
CiteSeer,feature_similar_cross_class,9,bin_3,feature_risk,0.201922386932301,2970,1190
CiteSeer,feature_similar_cross_class,9,bin_3,raw_grad,0.46204371636294966,2970,1190
CiteSeer,feature_similar_cross_class,9,bin_3,hybrid,0.02963270701539042,2970,1190
CiteSeer,feature_similar_cross_class,9,bin_3,shuffled_hybrid,0.02637239165329053,2970,1190
CiteSeer,cross_class_oracle,0,bin_0,feature_risk,0.5,2958,0
CiteSeer,cross_class_oracle,0,bin_0,raw_grad,0.5,2958,0
CiteSeer,cross_class_oracle,0,bin_0,hybrid,0.5,2958,0
CiteSeer,cross_class_oracle,0,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,cross_class_oracle,0,bin_1,feature_risk,0.7160649133475221,2952,92
CiteSeer,cross_class_oracle,0,bin_1,raw_grad,0.47294390392216484,2952,92
CiteSeer,cross_class_oracle,0,bin_1,hybrid,0.16644876862268165,2952,92
CiteSeer,cross_class_oracle,0,bin_1,shuffled_hybrid,0.16891152325934936,2952,92
CiteSeer,cross_class_oracle,0,bin_2,feature_risk,0.6232409366002702,2964,732
CiteSeer,cross_class_oracle,0,bin_2,raw_grad,0.4369974978945102,2964,732
CiteSeer,cross_class_oracle,0,bin_2,hybrid,0.11547633037585445,2964,732
CiteSeer,cross_class_oracle,0,bin_2,shuffled_hybrid,0.12369875825058269,2964,732
CiteSeer,cross_class_oracle,0,bin_3,feature_risk,0.6433185127959047,2960,1906
CiteSeer,cross_class_oracle,0,bin_3,raw_grad,0.4562442382091109,2960,1906
CiteSeer,cross_class_oracle,0,bin_3,hybrid,0.1424364485664963,2960,1906
CiteSeer,cross_class_oracle,0,bin_3,shuffled_hybrid,0.13934524153228295,2960,1906
CiteSeer,cross_class_oracle,1,bin_0,feature_risk,0.5,2958,0
CiteSeer,cross_class_oracle,1,bin_0,raw_grad,0.5,2958,0
CiteSeer,cross_class_oracle,1,bin_0,hybrid,0.5,2958,0
CiteSeer,cross_class_oracle,1,bin_0,shuffled_hybrid,0.5,2958,0
CiteSeer,cross_class_oracle,1,bin_1,feature_risk,0.7007182073544433,2958,110
CiteSeer,cross_class_oracle,1,bin_1,raw_grad,0.5470872701736466,2958,110
CiteSeer,cross_class_oracle,1,bin_1,hybrid,0.15135342185903983,2958,110
CiteSeer,cross_class_oracle,1,bin_1,shuffled_hybrid,0.149438202247191,2958,110
CiteSeer,cross_class_oracle,1,bin_2,feature_risk,0.6440146094215862,2956,720
CiteSeer,cross_class_oracle,1,bin_2,raw_grad,0.489026473365136,2956,720
CiteSeer,cross_class_oracle,1,bin_2,hybrid,0.1341793381037567,2956,720
