dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc
Cora,feature_similar_cross_class,0.3,8,Feature-only,feature_only,GCN,0.61,0.6013601179872101,0.616,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,0.7472352981567383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.605,0.5931301918640957,0.586,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.5899070501327515,13722,10978,1.258526086807251,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8430051207542419,6.707992724841461e-06,3.401371213840321e-05,2.730572123255115e-05,0.2999999523162842,0.3002678453922272,0.47724041702084263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.652,0.6416894624436169,0.628,0.14941690962099125,0.12950094756790903,0.13874788494077833,0.19997084973036006,0.6230869889259338,0.6245217323303223,13722,10978,1.9374034404754639,0.1,0.5,0.3,,0.1,0.5,,0.8430051207542419,,,,0.3287978172302246,0.3569159209728241,0.4773262331368938,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,-6.563099077538936e-07,0.904059112071991,0.5431358218193054,0.4999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.667,0.6537193489919481,0.656,0.32653061224489793,0.2830069488313329,0.3032148900169205,0.19997084973036006,0.6230869889259338,0.6702495813369751,13722,10978,2.8056929111480713,,,0.3,,,,,0.8430051207542419,,,,,,0.695285942410564,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.1569948047399521,0.612991988658905,0.2644432485103607,0.5,1.7147263288497925,0.00449904752895236,0.36079198122024536,8.324431291839574e-06,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7271718382835388,0.3317163586616516,0.9999999403953552,0.0,-0.002885314403101802,0.5,0.0016300746938213706,0.6486745658985187
Cora,feature_similar_cross_class,0.3,8,Random-Matched,random_matched,GCN,0.63,0.6179491672818406,0.632,0.22521865889212828,0.19519898926089704,0.20913705583756348,0.19997084973036006,0.6230869889259338,0.6221534013748169,13722,10978,0.7242305278778076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,Feature-only,feature_only,GCN,0.632,0.6241265461871156,0.602,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,1.0047779083251953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.607,0.6010594886395527,0.584,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.5928220152854919,13722,10978,1.4191007614135742,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8430213332176208,4.907801667286549e-06,2.2691438061883673e-05,1.7783635485102423e-05,0.2999999523162842,0.3025292158126831,0.4766893147804556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.635,0.6331151815222239,0.6,0.14504373177842567,0.12571067593177512,0.13468697123519463,0.19997084973036006,0.6230869889259338,0.6219711899757385,13722,10978,1.967571496963501,0.1,0.5,0.3,,0.1,0.5,,0.8430213332176208,,,,0.3257167935371399,0.3598436713218689,0.4668705507575397,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.049751148229916e-07,0.8975367546081543,0.5094539523124695,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.649,0.6388701661743187,0.632,0.30685131195335275,0.26595072646873025,0.28494077834179354,0.19997084973036006,0.6230869889259338,0.6605939269065857,13722,10978,3.0781989097595215,,,0.3,,,,,0.8430213332176208,,,,,,0.6913401963884462,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.156978577375412,0.6652702689170837,0.30134615302085876,0.5,1.498801827430725,0.013480503112077713,0.46608731150627136,0.001024257973767817,0.4999999403953552,0.2887066900730133,0.10005829483270645,0.72597336769104,0.3318120837211609,0.9999999403953552,0.0,-0.032005198299884796,0.5,0.0018992495024576783,0.6420239964361776
Cora,feature_similar_cross_class,0.3,9,Random-Matched,random_matched,GCN,0.65,0.6438802923131245,0.614,0.23615160349854228,0.20467466835123183,0.21928934010152287,0.19997084973036006,0.6230869889259338,0.6230642795562744,13722,10978,0.7387514114379883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,0,Feature-only,feature_only,GCN,0.717,0.7068020186717836,0.676,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6563183069229126,0.7176170349121094,13722,10978,0.7218050956726074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.745,0.732467986762548,0.712,0.6443148688046647,0.558433354390398,0.5983079526226734,0.19997084973036006,0.6563183069229126,0.7358353137969971,13722,10978,1.1788322925567627,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,4.268900283932453e-06,3.0655297450721264e-05,2.6386400350020267e-05,0.2999999523162842,0.26007676124572754,0.9083660420003462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.741,0.7299048559216823,0.712,0.5568513119533528,0.4826279216677195,0.5170896785109983,0.19997084973036006,0.6563183069229126,0.7225359678268433,13722,10978,1.935713529586792,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.32303282618522644,0.3203616142272949,0.7701442261313305,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,9.051340299492949e-08,0.9035125970840454,0.5236960649490356,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,0,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.741,0.7418607973957442,0.724,0.793731778425656,0.687934301958307,0.7370558375634518,0.19997084973036006,0.6563183069229126,0.757515013217926,13722,10978,3.2586400508880615,,,0.3,,,,,0.871027410030365,,,,,,0.9557880636365399,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.12897257506847382,0.5394207835197449,0.17702428996562958,0.5,1.4331963062286377,0.15700019896030426,0.46170058846473694,0.00013630777539219707,0.4999999403953552,0.2887066900730133,0.10005829483270645,0.7273848056793213,0.33793601393699646,0.9999999403953552,0.0,0.011675518937408924,0.5,0.003485488472506404,0.504161961940732
Cora,low_feature_similarity,0.3,0,Random-Matched,random_matched,GCN,0.705,0.6924976301919405,0.682,0.22667638483965014,0.19646241313960833,0.2104906937394247,0.19997084973036006,0.6563183069229126,0.6609582901000977,13722,10978,0.7307243347167969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,1,Feature-only,feature_only,GCN,0.709,0.705430938413972,0.674,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6542778015136719,0.7187101244926453,13722,10978,0.7300705909729004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.736,0.7368541869938189,0.68,0.6370262390670554,0.5521162349968415,0.5915397631133671,0.19997084973036006,0.6542778015136719,0.7300054430961609,13722,10978,1.6060140132904053,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,3.6904459932429745e-08,6.459956125581812e-07,6.090911597311788e-07,0.2999999523162842,0.25733286142349243,0.9080444410187151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.714,0.7148772663750858,0.664,0.5532069970845481,0.47946936197094125,0.5137055837563452,0.19997084973036006,0.6542778015136719,0.7167060971260071,13722,10978,2.1743290424346924,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.3164651691913605,0.3226379454135895,0.7587086003068315,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,6.902448745904621e-08,0.9203104376792908,0.5613881349563599,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.744,0.739035813829718,0.716,0.7711370262390671,0.6683512318382817,0.7160744500846025,0.19997084973036006,0.6542778015136719,0.7569684386253357,13722,10978,3.2645461559295654,,,0.3,,,,,0.871027410030365,,,,,,0.9488389330842552,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.12897257506847382,0.46918946504592896,0.11982503533363342,0.5,1.1035723686218262,0.18174239993095398,0.5931721329689026,0.015471382066607475,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7270798683166504,0.3365921378135681,0.9999999403953552,0.0,-0.12438855320215225,0.5,0.011804570443928242,0.4936860224098554
Cora,low_feature_similarity,0.3,1,Random-Matched,random_matched,GCN,0.675,0.6695966481565641,0.686,0.2434402332361516,0.21099178774478838,0.22605752961082912,0.19997084973036006,0.6542778015136719,0.6584076881408691,13722,10978,1.0512065887451172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,2,Feature-only,feature_only,GCN,0.69,0.6827308986572882,0.676,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6561725735664368,0.720896303653717,13722,10978,0.7222316265106201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.708,0.7099248305938058,0.67,0.6224489795918368,0.5394819962097284,0.5780033840947546,0.19997084973036006,0.6561725735664368,0.7296410799026489,13722,10978,1.3616001605987549,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,1.2082414002634323e-07,6.560607630490267e-07,5.352366088118288e-07,0.2999999523162842,0.25630420446395874,0.903352860788546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.726,0.7266946415166574,0.682,0.5160349854227405,0.4472520530638029,0.4791878172588832,0.19997084973036006,0.6561725735664368,0.7119693756103516,13722,10978,2.108055591583252,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.3153572380542755,0.3159233331680298,0.7127722626992891,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.4506194645491632e-07,0.9185613989830017,0.6185850501060486,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,2,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.748,0.7499579863538742,0.73,0.8615160349854227,0.7466835123183828,0.7999999999999999,0.19997084973036006,0.6561725735664368,0.7720896005630493,13722,10978,3.1374285221099854,,,0.3,,,,,0.871027410030365,,,,,,0.9739583395670702,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.12897257506847382,0.732076108455658,0.3942887783050537,0.5,0.7509018182754517,0.06296399980783463,0.7470430731773376,0.024600185453891754,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7253090739250183,0.33739766478538513,0.9999999403953552,0.0,0.1568501889705658,0.5,0.007269176188856363,0.5648111255507732
Cora,low_feature_similarity,0.3,2,Random-Matched,random_matched,GCN,0.68,0.679527158577396,0.66,0.22813411078717202,0.19772583701831964,0.21184433164128597,0.19997084973036006,0.6561725735664368,0.6576789617538452,13722,10978,0.9312095642089844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,3,Feature-only,feature_only,GCN,0.704,0.6995555492810465,0.7,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6574842929840088,0.7238112688064575,13722,10978,0.7408483028411865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.705,0.696356505254541,0.662,0.6341107871720116,0.5495893872394189,0.5888324873096447,0.19997084973036006,0.6574842929840088,0.7280014157295227,13722,10978,1.1619179248809814,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,4.965357220498845e-06,3.221165752620436e-05,2.724630212469492e-05,0.29999998211860657,0.2608712911605835,0.9063576815717013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.723,0.7201443787538514,0.694,0.5459183673469388,0.4731522425773847,0.5069373942470389,0.19997084973036006,0.6574842929840088,0.7221716046333313,13722,10978,1.9463722705841064,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.32444828748703003,0.32797330617904663,0.7786543243064036,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.4602638032101822e-07,0.8977553844451904,0.5324785709381104,0.4999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.725,0.7216633278017947,0.708,0.814868804664723,0.706253948199621,0.7566835871404399,0.19997084973036006,0.6574842929840088,0.7635270357131958,13722,10978,3.0343425273895264,,,0.3,,,,,0.871027410030365,,,,,,0.9612445084268553,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.12897257506847382,0.561578094959259,0.18455193936824799,0.5,1.3940815925598145,0.18352286517620087,0.4743434488773346,0.0027134076226502657,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7247085571289062,0.33899712562561035,0.9999999403953552,0.0,0.052092280238866806,0.5,0.003956757951527834,0.5205508353367068
Cora,low_feature_similarity,0.3,3,Random-Matched,random_matched,GCN,0.699,0.6832674935140682,0.668,0.2259475218658892,0.19583070120025267,0.2098138747884941,0.19997084973036006,0.6574842929840088,0.6582255363464355,13722,10978,0.72676682472229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,4,Feature-only,feature_only,GCN,0.729,0.7148430454193117,0.716,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6570470333099365,0.7229003310203552,13722,10978,0.7453968524932861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.737,0.7285107294964336,0.692,0.5932944606413995,0.5142135186355022,0.5509306260575295,0.19997084973036006,0.6570470333099365,0.721260666847229,13722,10978,1.2967314720153809,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,6.354636639116507e-08,6.405887802429788e-07,5.770423854301043e-07,0.2999999523162842,0.2550686001777649,0.8951783072178655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.735,0.7251121449735314,0.686,0.5502915451895044,0.47694251421351863,0.5109983079526228,0.19997084973036006,0.6570470333099365,0.7194388508796692,13722,10978,2.1420280933380127,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.33012154698371887,0.31733182072639465,0.7563822893729009,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.4903110923114582e-07,0.893674373626709,0.5346997976303101,0.4999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,4,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.768,0.7590361794326922,0.758,0.8753644314868805,0.7586860391661402,0.8128595600676818,0.19997084973036006,0.6570470333099365,0.7748223543167114,13722,10978,2.993513345718384,,,0.3,,,,,0.871027410030365,,,,,,0.9780828990862319,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.12897257506847382,0.7329943776130676,0.38472452759742737,0.5000000596046448,0.7474361658096313,0.0634162500500679,0.7457582950592041,0.019205322489142418,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.72425776720047,0.3376425504684448,0.9999999403953552,0.0,0.1385883241891861,0.5,0.011899296194314957,0.582991156032849
Cora,low_feature_similarity,0.3,4,Random-Matched,random_matched,GCN,0.697,0.6833906099445322,0.682,0.22157434402332363,0.19204042956411876,0.20575296108291033,0.19997084973036006,0.6570470333099365,0.6573145985603333,13722,10978,0.7469902038574219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,5,Feature-only,feature_only,GCN,0.704,0.7012609786713037,0.69,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6557353138923645,0.7198032140731812,13722,10978,0.9485764503479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.714,0.7128111114414162,0.702,0.6275510204081632,0.543903979785218,0.582741116751269,0.19997084973036006,0.6557353138923645,0.7307341694831848,13722,10978,1.4846227169036865,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,1.0168437825086585e-07,7.268820354511263e-07,6.251976856219699e-07,0.2999999523162842,0.2571844160556793,0.9047575162111071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.703,0.6988246629301651,0.702,0.543002915451895,0.4706253948199621,0.5042301184433164,0.19997084973036006,0.6557353138923645,0.7157952189445496,13722,10978,2.102623462677002,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.32078254222869873,0.32771235704421997,0.7566080803114372,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.139260431022194e-07,0.9015085101127625,0.5225688219070435,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,5,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.759,0.7517531499738831,0.754,0.8724489795918368,0.7561591914087177,0.8101522842639595,0.19997084973036006,0.6557353138923645,0.7728183269500732,13722,10978,3.0091614723205566,,,0.3,,,,,0.871027410030365,,,,,,0.976074778033085,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.12897257506847382,0.7440768480300903,0.4083837866783142,0.5,0.726921796798706,0.03706842288374901,0.7559685111045837,0.02554120309650898,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7229282855987549,0.34106776118278503,0.9999999403953552,0.0,0.1598219871520996,0.5,0.012089837342500687,0.5792724576706323
Cora,low_feature_similarity,0.3,5,Random-Matched,random_matched,GCN,0.666,0.6602545205893257,0.674,0.22886297376093295,0.1983575489576753,0.2125211505922166,0.19997084973036006,0.6557353138923645,0.6542174816131592,13722,10978,1.007917881011963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,6,Feature-only,feature_only,GCN,0.745,0.739798387370257,0.714,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6585045456886292,0.721625030040741,13722,10978,0.743485689163208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.742,0.731356355332054,0.704,0.6370262390670554,0.5521162349968415,0.5915397631133671,0.19997084973036006,0.6585045456886292,0.7336490750312805,13722,10978,1.1632230281829834,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,6.672723884548759e-06,3.266147541580722e-05,2.5988751076511107e-05,0.2999999523162842,0.25973331928253174,0.9086950636224166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.738,0.7318106376740788,0.688,0.5779883381924198,0.5009475679090335,0.5367174280879864,0.19997084973036006,0.6585045456886292,0.7245399951934814,13722,10978,1.9482204914093018,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.3448209762573242,0.3241461515426636,0.809579903182186,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.484884641442477e-07,0.8541757464408875,0.4809812903404236,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,6,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.755,0.749092235547789,0.736,0.7900874635568513,0.6847757422615287,0.7336717428087987,0.19997084973036006,0.6585045456886292,0.7564219236373901,13722,10978,2.963205099105835,,,0.3,,,,,0.871027410030365,,,,,,0.9587319633554413,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.12897257506847382,0.5736868381500244,0.20273283123970032,0.5,1.574015736579895,0.11017953604459763,0.4057357609272003,8.883755072019994e-05,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7249385714530945,0.339684396982193,0.9999999403953552,0.0,-0.009425711818039417,0.5,-0.004915347322821617,0.5037931740640478
Cora,low_feature_similarity,0.3,6,Random-Matched,random_matched,GCN,0.728,0.7175987923494442,0.684,0.26749271137026237,0.23183828174352494,0.24839255499153975,0.19997084973036006,0.6585045456886292,0.6642375588417053,13722,10978,0.7350058555603027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,7,Feature-only,feature_only,GCN,0.709,0.6935708237806376,0.674,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6569012999534607,0.7188923358917236,13722,10978,0.7270915508270264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.728,0.7275533761915488,0.716,0.6596209912536443,0.5716993051168667,0.6125211505922166,0.19997084973036006,0.6569012999534607,0.736928403377533,13722,10978,1.290250301361084,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,4.845265721087344e-06,3.4521941415732726e-05,2.967667933262419e-05,0.2999999523162842,0.2605542242527008,0.9136139308879848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.717,0.7178390853930476,0.71,0.5816326530612245,0.5041061276058117,0.5401015228426396,0.19997084973036006,0.6569012999534607,0.7239934206008911,13722,10978,2.2202179431915283,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.3312016725540161,0.32618772983551025,0.7954080358833446,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,5.5295569012514534e-08,0.9052980542182922,0.5433283448219299,0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,7,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.741,0.7333911681764115,0.736,0.8112244897959183,0.7030953885028427,0.7532994923857868,0.19997084973036006,0.6569012999534607,0.75824373960495,13722,10978,2.8334767818450928,,,0.3,,,,,0.871027410030365,,,,,,0.9632708220178541,,,200.0,stability_residual,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,0.12897257506847382,0.5455954670906067,0.18244245648384094,0.5,1.5406131744384766,0.05554702505469322,0.4358828365802765,0.000566936272662133,0.4999999403953552,0.2887066900730133,0.10005829483270645,0.7229593992233276,0.33979251980781555,0.9999999403953552,0.0,0.02381129376590252,0.5,0.006103808991611004,0.5272760301105652
Cora,low_feature_similarity,0.3,7,Random-Matched,random_matched,GCN,0.671,0.6692277605016115,0.66,0.21793002915451895,0.18888186986734049,0.20236886632825718,0.19997084973036006,0.6569012999534607,0.6574968099594116,13722,10978,0.763606071472168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
