run_id,timestamp,experiment_type,seed,dataset,split_type,method,oracle_only,proxy_model,downstream_model,prune_ratio_target,actual_prune_ratio,num_edges_before,num_edges_after,isolated_nodes,min_degree,mean_degree,largest_connected_component_ratio,edge_homophily_before,edge_homophily_after,val_acc,test_acc,test_f1,best_epoch,runtime,config_path,graph_path,noise_type,noise_ratio,num_injected_edges,bad_edge_precision,bad_edge_recall,bad_edge_f1,clean_edge_mistakenly_removed_ratio,notes
dropedge_Cora_GraphSAGE_seed1,2026-05-31T20:35:04.808382,clean,1,Cora,,DropEdge,False,-,GraphSAGE,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.762,0.759,0.7472537151242065,83,0.4485039710998535,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GCN_seed1,2026-05-31T20:35:06.190455,clean,1,Cora,,Random-Matched,False,-,GCN,0.19988632057597577,0.19988632057597577,10556,8446,110,0.0,6.237813949584961,0.8548744460856721,0.8099659085273743,0.8099659085273743,0.738,0.743,0.7366818738419275,57,0.44986724853515625,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GAT_seed1,2026-05-31T20:35:06.190546,clean,1,Cora,,Random-Matched,False,-,GAT,0.19988632057597577,0.19988632057597577,10556,8446,110,0.0,6.237813949584961,0.8548744460856721,0.8099659085273743,0.8099659085273743,0.788,0.791,0.7791865131297617,14,0.39420151710510254,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GraphSAGE_seed1,2026-05-31T20:35:06.190586,clean,1,Cora,,Random-Matched,False,-,GraphSAGE,0.19988632057597577,0.19988632057597577,10556,8446,110,0.0,6.237813949584961,0.8548744460856721,0.8099659085273743,0.8099659085273743,0.756,0.742,0.7282969743470538,87,0.44393134117126465,configs/graca_lite_cora.yaml,,,,,,,,,
degree_random_Cora_GCN_seed1,2026-05-31T20:35:07.653351,clean,1,Cora,,DegreeAwareRandom-Matched,False,-,GCN,0.1870026525198939,0.1870026525198939,10556,8582,30,0.0,6.3382568359375,0.8840472673559823,0.8099659085273743,0.8099659085273743,0.756,0.76,0.7552749042598427,74,0.5064997673034668,configs/graca_lite_cora.yaml,,,,,,,,,
degree_random_Cora_GAT_seed1,2026-05-31T20:35:07.653430,clean,1,Cora,,DegreeAwareRandom-Matched,False,-,GAT,0.1870026525198939,0.1870026525198939,10556,8582,30,0.0,6.3382568359375,0.8840472673559823,0.8099659085273743,0.8099659085273743,0.796,0.795,0.7851343422106714,35,0.4695930480957031,configs/graca_lite_cora.yaml,,,,,,,,,
degree_random_Cora_GraphSAGE_seed1,2026-05-31T20:35:07.653465,clean,1,Cora,,DegreeAwareRandom-Matched,False,-,GraphSAGE,0.1870026525198939,0.1870026525198939,10556,8582,30,0.0,6.3382568359375,0.8840472673559823,0.8099659085273743,0.8099659085273743,0.748,0.731,0.7232709067306765,68,0.3970515727996826,configs/graca_lite_cora.yaml,,,,,,,,,
homophily_Cora_GCN_seed1,2026-05-31T20:35:09.112285,clean,1,Cora,,Homophily-TrainOnly,False,-,GCN,0,0.0007578628268283261,10556,10548,0,2.0,7.7902512550354,0.9176514032496307,0.8099659085273743,0.8099659085273743,0.776,0.779,0.7731335478836802,140,0.6852078437805176,configs/graca_lite_cora.yaml,,,,,,,,,
homophily_Cora_GAT_seed1,2026-05-31T20:35:09.112358,clean,1,Cora,,Homophily-TrainOnly,False,-,GAT,0,0.0007578628268283261,10556,10548,0,2.0,7.7902512550354,0.9176514032496307,0.8099659085273743,0.8099659085273743,0.814,0.811,0.7912543880324046,10,0.37666988372802734,configs/graca_lite_cora.yaml,,,,,,,,,
homophily_Cora_GraphSAGE_seed1,2026-05-31T20:35:09.112386,clean,1,Cora,,Homophily-TrainOnly,False,-,GraphSAGE,0,0.0007578628268283261,10556,10548,0,2.0,7.7902512550354,0.9176514032496307,0.8099659085273743,0.8099659085273743,0.768,0.761,0.7556510790306442,28,0.30303955078125,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GCN_seed2,2026-05-31T20:35:12.962039,clean,2,Cora,,Original,False,-,GCN,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.758,0.777,0.7719108861301308,81,0.8556153774261475,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GAT_seed2,2026-05-31T20:35:12.962118,clean,2,Cora,,Original,False,-,GAT,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.82,0.823,0.8109043422402836,23,0.45476317405700684,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GraphSAGE_seed2,2026-05-31T20:35:12.962148,clean,2,Cora,,Original,False,-,GraphSAGE,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.762,0.755,0.7560820527864249,55,0.3777730464935303,configs/graca_lite_cora.yaml,,,,,,,,,
dropedge_Cora_GCN_seed2,2026-05-31T20:35:14.215236,clean,2,Cora,,DropEdge,False,-,GCN,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.752,0.78,0.7712624207075959,76,0.5279638767242432,configs/graca_lite_cora.yaml,,,,,,,,,
dropedge_Cora_GAT_seed2,2026-05-31T20:35:14.215317,clean,2,Cora,,DropEdge,False,-,GAT,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.802,0.815,0.8043911642993183,13,0.40749096870422363,configs/graca_lite_cora.yaml,,,,,,,,,
dropedge_Cora_GraphSAGE_seed2,2026-05-31T20:35:14.215351,clean,2,Cora,,DropEdge,False,-,GraphSAGE,0.2,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.762,0.773,0.7578070943112534,23,0.3041503429412842,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GCN_seed2,2026-05-31T20:35:15.828487,clean,2,Cora,,Random-Matched,False,-,GCN,0.19988632057597577,0.19988632057597577,10556,8446,150,0.0,6.237813949584961,0.8622599704579025,0.8099659085273743,0.8099659085273743,0.756,0.732,0.7247550715677437,66,0.4886922836303711,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GAT_seed2,2026-05-31T20:35:15.828589,clean,2,Cora,,Random-Matched,False,-,GAT,0.19988632057597577,0.19988632057597577,10556,8446,150,0.0,6.237813949584961,0.8622599704579025,0.8099659085273743,0.8099659085273743,0.81,0.781,0.7699019764001432,91,0.6754825115203857,configs/graca_lite_cora.yaml,,,,,,,,,
