dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_gate_type,hp_tau_quantile,hp_checkpoint_control,diag_gate_type,diag_tau,diag_tau_quantile,diag_soft_k,diag_feature_sim_mean,diag_gate_active_fraction,diag_gate_mean,diag_dynamic_contribution_mean,diag_dynamic_contribution_abs_mean
PubMed,feature_similar_cross_class,0.3,1,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.661,0.661309065083035,0.682,0.4334432488719195,0.3756486425509513,0.40248176946940084,0.19999652904323073,0.6172228455543518,0.6657916903495789,115242,92194,16.638986349105835,0.1,0.5,0.3,,0.1,0.5,,0.7608298063278198,,,,0.4210491478443146,0.3786153495311737,0.7302070961708351,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.2991637987624927e-08,0.9768747091293335,0.8728322386741638,0.4999999701976776,hard,0.5,real,hard,0.19432978332042694,0.5,20.0,0.2391701489686966,0.5000086426734924,0.5000086426734924,-0.07895084470510483,0.08791156858205795
PubMed,feature_similar_cross_class,0.3,1,Random-Matched,random_matched,GCN,0.636,0.6414650364775198,0.664,0.23186393613328704,0.20094758216138978,0.21530155916361146,0.19999652904323073,0.6172228455543518,0.6168514490127563,115242,92194,5.29488468170166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,2,Feature-only,feature_only,GCN,0.658,0.660477235445098,0.658,0.43196806664352655,0.3743701586824096,0.40111196164538093,0.19999652904323073,0.6172228455543518,0.6655313968658447,115242,92194,5.613687992095947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.619,0.6215020032352712,0.614,0.16322457480041652,0.14146047980747536,0.1515652068812699,0.19999652904323073,0.6172228455543518,0.6131418347358704,115242,92194,9.27938461303711,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7606948614120483,6.913799310837021e-09,3.8640003197087935e-08,3.1726202109894075e-08,0.29999998211860657,0.27352944016456604,0.6145653273616595,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.625,0.6272819336014775,0.612,0.09883720930232558,0.08565841919229901,0.09177712420933885,0.19999652904323073,0.6172228455543518,0.5983469486236572,115242,92194,14.223911762237549,0.1,0.5,0.3,,0.1,0.5,,0.7606948614120483,,,,0.23533271253108978,0.3401259779930115,0.2788519492170628,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,7.406605551096845e-09,0.988658607006073,0.9460191130638123,0.4999999701976776,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.659,0.6604200727669883,0.658,0.43196806664352655,0.3743701586824096,0.40111196164538093,0.19999652904323073,0.6172228455543518,0.6655313968658447,115242,92194,17.537486791610718,0.1,0.5,0.3,,0.1,0.5,,0.7606948614120483,,,,0.41061046719551086,0.38833725452423096,0.7238067235042945,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,4.8507136085618185e-09,0.9900339841842651,0.9518216848373413,0.4999999701976776,hard,0.5,real,hard,0.19474732875823975,0.5,20.0,0.23930510878562927,0.5000086426734924,0.5000086426734924,-0.08938949555158615,0.0974416732788086
PubMed,feature_similar_cross_class,0.3,2,Random-Matched,random_matched,GCN,0.624,0.6224680485600881,0.644,0.23273169038528288,0.20169963149582612,0.2161073284718585,0.19999652904323073,0.6172228455543518,0.6177191734313965,115242,92194,5.499878406524658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,3,Feature-only,feature_only,GCN,0.656,0.6536434820064484,0.65,0.4325754946199236,0.37489659321651503,0.40167600016115385,0.19999652904323073,0.6172228455543518,0.6656398773193359,115242,92194,5.628079414367676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.614,0.6142989933015931,0.608,0.17190211732037486,0.14898097315183875,0.15962289996374035,0.19999652904323073,0.6172228455543518,0.6138794422149658,115242,92194,9.17024278640747,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7607199549674988,4.6922212781908e-09,5.5879432636629645e-08,5.1187214467063313e-08,0.29999998211860657,0.2789369821548462,0.6200917090602439,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.63,0.6302351900939719,0.622,0.1423116973273169,0.1233360908475596,0.13214616655251601,0.19999652904323073,0.6172228455543518,0.60743647813797,115242,92194,14.171608209609985,0.1,0.5,0.3,,0.1,0.5,,0.7607199549674988,,,,0.277997225522995,0.33119720220565796,0.3323249898704771,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.68218130933451e-09,0.961368203163147,0.8352675437927246,0.4999999701976776,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,3,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.655,0.6527869476754531,0.65,0.4325754946199236,0.37489659321651503,0.40167600016115385,0.19999652904323073,0.6172228455543518,0.6656398773193359,115242,92194,17.404178380966187,0.1,0.5,0.3,,0.1,0.5,,0.7607199549674988,,,,0.4277774393558502,0.3721807599067688,0.7277073864268581,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,4.756458338306402e-09,0.9610124230384827,0.8353407382965088,0.4999999701976776,hard,0.5,real,hard,0.1948142647743225,0.5,20.0,0.2392800748348236,0.5000086426734924,0.5000086426734924,-0.07222253829240799,0.08458051085472107
PubMed,feature_similar_cross_class,0.3,3,Random-Matched,random_matched,GCN,0.612,0.612197595181495,0.636,0.23151683443248872,0.20064676242761526,0.21497925144031263,0.19999652904323073,0.6172228455543518,0.6179794669151306,115242,92194,5.4975690841674805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,4,Feature-only,feature_only,GCN,0.67,0.6681923473332879,0.688,0.4304928844151336,0.3730916748138678,0.39974215382136097,0.19999652904323073,0.6172228455543518,0.6652276515960693,115242,92194,5.682617902755737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.65,0.6474044960852501,0.646,0.15576188823325235,0.13499285553132284,0.14463559083034525,0.19999652904323073,0.6172228455543518,0.6109074354171753,115242,92194,9.197360754013062,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7608681321144104,6.508161565221826e-09,3.96582713335647e-08,3.315011198878892e-08,0.30000001192092896,0.27472519874572754,0.6134204593334904,,,,,,,,,,,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.63,0.6285470821986224,0.63,0.11133287053106561,0.0964879296081823,0.10338020224809637,0.19999652904323073,0.6172228455543518,0.6017094254493713,115242,92194,14.048713445663452,0.1,0.5,0.3,,0.1,0.5,,0.7608681321144104,,,,0.24493439495563507,0.3421678841114044,0.2859873116565536,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.3915108176831836e-08,0.987244188785553,0.9206779599189758,0.4999999701976776,,,,,,,,,,,,
PubMed,feature_similar_cross_class,0.3,4,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.67,0.6681923473332879,0.688,0.4304928844151336,0.3730916748138678,0.39974215382136097,0.19999652904323073,0.6172228455543518,0.6652276515960693,115242,92194,17.36685872077942,0.1,0.5,0.3,,0.1,0.5,,0.7608681321144104,,,,0.4158730208873749,0.384721040725708,0.7266742237863044,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,8.786194882759446e-09,0.9854089617729187,0.9274184703826904,0.4999999701976776,hard,0.5,real,hard,0.19420723617076874,0.5,20.0,0.239131897687912,0.5000086426734924,0.5000086426734924,-0.08412700146436691,0.09409679472446442
PubMed,feature_similar_cross_class,0.3,4,Random-Matched,random_matched,GCN,0.642,0.6373792303447094,0.666,0.2336862200624783,0.2025268857637061,0.21699367471093026,0.19999652904323073,0.6172228455543518,0.6174371242523193,115242,92194,5.523388624191284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,0,Feature-only,feature_only,GCN,0.734,0.730604827167741,0.744,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6760208606719971,0.7806581854820251,115242,92194,5.663758039474487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.722,0.7231694599641895,0.712,0.5773169038528289,0.5003384222004964,0.5360783207767615,0.19999652904323073,0.6760208606719971,0.7299824357032776,115242,92194,8.767685651779175,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899824380874634,6.883411174385401e-07,2.198695710831089e-06,1.5103546502359677e-06,0.29999998211860657,0.24834907054901123,0.88158378098005,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.72,0.7190181788574638,0.668,0.20565775772301284,0.17823569226141234,0.19096732605455058,0.19999652904323073,0.6760208606719971,0.6787643432617188,115242,92194,13.938313245773315,0.1,0.5,0.3,,0.1,0.5,,0.7899824380874634,,,,0.2549796998500824,0.2781625986099243,0.48734765054012325,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,9.00446011087297e-08,0.9798423647880554,0.8369603753089905,0.4999999701976776,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,0,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.734,0.730604827167741,0.744,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6760208606719971,0.7806581854820251,115242,92194,17.147223711013794,0.1,0.5,0.3,,0.1,0.5,,0.7899824380874634,,,,0.4342837333679199,0.36126068234443665,0.9985589764913286,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,6.952835462925577e-08,0.9730653166770935,0.8416363596916199,0.4999999701976776,hard,0.5,real,hard,0.17960622906684875,0.5,20.0,0.21001754701137543,0.5000086426734924,0.5000086426734924,-0.06571625173091888,0.07900933176279068
PubMed,low_feature_similarity,0.3,0,Random-Matched,random_matched,GCN,0.701,0.6996164389518237,0.722,0.2269177368969108,0.19666090095510266,0.2107086741066033,0.19999652904323073,0.6760208606719971,0.6748378276824951,115242,92194,5.3901190757751465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,1,Feature-only,feature_only,GCN,0.762,0.7584309764091931,0.762,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6751357913017273,0.780311107635498,115242,92194,12.18778371810913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.725,0.724507020347794,0.712,0.5809614717112114,0.503497029405129,0.5394625518713991,0.19999652904323073,0.6751357913017273,0.728897750377655,115242,92194,8.877535343170166,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899845838546753,3.8804304836048686e-07,2.4576211217208765e-06,2.069578158625518e-06,0.30000001192092896,0.24926571547985077,0.8825992172524475,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.713,0.7054047304521447,0.678,0.20860812217979868,0.1807926599984959,0.19370694170259056,0.19999652904323073,0.6751357913017273,0.6795236468315125,115242,92194,13.746793746948242,0.1,0.5,0.3,,0.1,0.5,,0.7899845838546753,,,,0.26416537165641785,0.2798616290092468,0.4984434713237196,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.857775622227109e-08,0.9755383729934692,0.8021622896194458,0.4999999701976776,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,1,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.762,0.7582323775771669,0.762,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6751357913017273,0.780311107635498,115242,92194,16.82449507713318,0.1,0.5,0.3,,0.1,0.5,,0.7899845838546753,,,,0.43311184644699097,0.36241647601127625,0.9985650269559226,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.8461877360209655e-08,0.9762933254241943,0.8010492324829102,0.4999999701976776,hard,0.5,real,hard,0.17960622906684875,0.5,20.0,0.21001535654067993,0.5000086426734924,0.5000086426734924,-0.06688815355300903,0.07619858533143997
PubMed,low_feature_similarity,0.3,1,Random-Matched,random_matched,GCN,0.714,0.7070357461508716,0.712,0.23186393613328704,0.20094758216138978,0.21530155916361146,0.19999652904323073,0.6751357913017273,0.6739267110824585,115242,92194,5.4075446128845215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,2,Feature-only,feature_only,GCN,0.753,0.7427940171220094,0.766,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6750836968421936,0.7805930972099304,115242,92194,5.557802677154541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.712,0.7058987427442073,0.708,0.5813085734120097,0.5037978491389035,0.5397848595946981,0.19999652904323073,0.6750836968421936,0.7285723686218262,115242,92194,8.956780195236206,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899605631828308,1.321750318084014e-07,5.330141448212089e-07,4.0083907038024336e-07,0.30000001192092896,0.2446265071630478,0.8829463155748454,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.694,0.6868717437825929,0.696,0.11141964595626519,0.09656313454162593,0.10346077917892108,0.19999652904323073,0.6750836968421936,0.6673970222473145,115242,92194,13.90291690826416,0.1,0.5,0.3,,0.1,0.5,,0.7899605631828308,,,,0.23725193738937378,0.27213749289512634,0.4399974705121632,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.0460619037644392e-08,0.991661012172699,0.9380881190299988,0.4999999403953552,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,2,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.753,0.7427940171220094,0.766,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6750836968421936,0.7805930972099304,115242,92194,17.174983501434326,0.1,0.5,0.3,,0.1,0.5,,0.7899605631828308,,,,0.4268929362297058,0.36728814244270325,0.9985290736904305,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,9.098259923234764e-09,0.9879470467567444,0.9344363212585449,0.4999999701976776,hard,0.5,real,hard,0.17960622906684875,0.5,20.0,0.21003934741020203,0.5000086426734924,0.5000086426734924,-0.07310705631971359,0.0824887678027153
PubMed,low_feature_similarity,0.3,2,Random-Matched,random_matched,GCN,0.706,0.7003006080945586,0.714,0.23273169038528288,0.20169963149582612,0.2161073284718585,0.19999652904323073,0.6750836968421936,0.6754235625267029,115242,92194,5.572335243225098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,3,Feature-only,feature_only,GCN,0.74,0.7366511502008026,0.738,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6765068173408508,0.7800724506378174,115242,92194,5.447947263717651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.697,0.692846475790875,0.694,0.5781846581048247,0.5010904715349327,0.5368840900850086,0.19999652904323073,0.6765068173408508,0.7287025451660156,115242,92194,9.152167558670044,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899787425994873,2.52763783237242e-07,2.7814267014036886e-06,2.528662889744737e-06,0.30000001192092896,0.24977852404117584,0.881593484459302,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.692,0.6855259432809716,0.692,0.21867407150295037,0.18951643227795745,0.20305386567825634,0.19999652904323073,0.6765068173408508,0.6794151663780212,115242,92194,14.031668901443481,0.1,0.5,0.3,,0.1,0.5,,0.7899787425994873,,,,0.2658313810825348,0.2845390737056732,0.49514435624641445,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.3788989505769678e-08,0.9717376828193665,0.8344545960426331,0.4999999701976776,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,3,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.739,0.7355748938549126,0.738,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6765068173408508,0.7800724506378174,115242,92194,27.543269395828247,0.1,0.5,0.3,,0.1,0.5,,0.7899787425994873,,,,0.4342682659626007,0.36188721656799316,0.9985565196565749,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.4149640570337851e-08,0.9723928570747375,0.8372253775596619,0.4999999701976776,hard,0.5,real,hard,0.17960622906684875,0.5,20.0,0.2100212424993515,0.5000086426734924,0.5000086426734924,-0.0657317265868187,0.0767054557800293
PubMed,low_feature_similarity,0.3,3,Random-Matched,random_matched,GCN,0.679,0.6738158958664736,0.718,0.23151683443248872,0.20064676242761526,0.21497925144031263,0.19999652904323073,0.6765068173408508,0.6772457957267761,115242,92194,5.37223482131958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,4,Feature-only,feature_only,GCN,0.737,0.73071959635862,0.734,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6762985587120056,0.7805930972099304,115242,92194,5.445328235626221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.731,0.7270339701746255,0.716,0.573759111419646,0.4972550199293074,0.5327746666129487,0.19999652904323073,0.6762985587120056,0.7285940647125244,115242,92194,8.948871612548828,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7899653315544128,1.6629787324973222e-08,6.818765285743211e-08,5.155786197974521e-08,0.30000001192092896,0.24582333862781525,0.8791809041202115,,,,,,,,,,,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.679,0.6788744345516132,0.694,0.11489066296424852,0.09957133187937128,0.10668385641190926,0.19999652904323073,0.6762985587120056,0.6680911779403687,115242,92194,14.077980279922485,0.1,0.5,0.3,,0.1,0.5,,0.7899653315544128,,,,0.24862703680992126,0.2720663249492645,0.4436418870969462,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,6.53385789917138e-09,0.9818468689918518,0.9267948865890503,0.4999999701976776,,,,,,,,,,,,
PubMed,low_feature_similarity,0.3,4,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.737,0.73071959635862,0.734,0.991235682054842,0.85906595472663,0.920430280810604,0.19999652904323073,0.6762985587120056,0.7805930972099304,115242,92194,17.076560735702515,0.1,0.5,0.3,,0.1,0.5,,0.7899653315544128,,,,0.43144387006759644,0.3641953468322754,0.9985369311501989,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,6.3333560618161755e-09,0.9842028021812439,0.927898108959198,0.4999999701976776,hard,0.5,real,hard,0.17960622906684875,0.5,20.0,0.21003466844558716,0.5000086426734924,0.5000086426734924,-0.06855611503124237,0.07865695655345917
PubMed,low_feature_similarity,0.3,4,Random-Matched,random_matched,GCN,0.707,0.7025515208457281,0.714,0.2336862200624783,0.2025268857637061,0.21699367471093026,0.19999652904323073,0.6762985587120056,0.6763997673988342,115242,92194,5.765315294265747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,0,Feature-only,feature_only,GCN,0.743,0.7442631797688156,0.744,0.7055709822978132,0.6114913138301873,0.6551710245356754,0.19999652904323073,0.70137619972229,0.7696162462234497,115242,92194,5.411958694458008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.718,0.718469794655371,0.724,0.43569940992710865,0.3776039708204858,0.4045767696708433,0.19999652904323073,0.70137619972229,0.7411545515060425,115242,92194,8.810826063156128,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7740161418914795,7.752786927994748e-07,2.546545601944672e-06,1.7712666249281028e-06,0.30000001192092896,0.26772528886795044,0.7525018577776775,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.728,0.7285409958295439,0.738,0.43196806664352655,0.3743701586824096,0.40111196164538093,0.19999652904323073,0.70137619972229,0.7326506972312927,115242,92194,14.048131942749023,0.1,0.5,0.3,,0.1,0.5,,0.7740161418914795,,,,0.311318576335907,0.31676724553108215,0.6108431794436067,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.198430954474361e-08,0.9402040839195251,0.7848271727561951,0.4999999701976776,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,0,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.742,0.7428473101512448,0.742,0.7055709822978132,0.6114913138301873,0.6551710245356754,0.19999652904323073,0.70137619972229,0.7696162462234497,115242,92194,17.0642306804657,0.1,0.5,0.3,,0.1,0.5,,0.7740161418914795,,,,0.4303662180900574,0.3663283586502075,0.8774965182341897,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.7107699196449175e-08,0.9286501407623291,0.7317800521850586,0.4999999701976776,hard,0.5,real,hard,0.18810224533081055,0.5,20.0,0.2259838581085205,0.5000086426734924,0.5000086426734924,-0.06963375210762024,0.08188952505588531
PubMed,degree_aligned_random,0.3,0,Random-Matched,random_matched,GCN,0.712,0.7069985907164352,0.744,0.2269177368969108,0.19666090095510266,0.2107086741066033,0.19999652904323073,0.70137619972229,0.7010868191719055,115242,92194,5.7892937660217285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,1,Feature-only,feature_only,GCN,0.772,0.7707275702094355,0.764,0.7069593891010066,0.6126945927652854,0.6564602554288708,0.19999652904323073,0.7025042772293091,0.7713733911514282,115242,92194,7.286025524139404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.76,0.7607996042413238,0.74,0.42676154113155157,0.3698578626757915,0.39627734579589863,0.19999652904323073,0.7025042772293091,0.7397444844245911,115242,92194,8.542948484420776,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7739009857177734,2.196800181764047e-07,8.251478220699937e-07,6.054677328393154e-07,0.30000001192092896,0.2676214277744293,0.7461115228420784,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.743,0.7428841181048828,0.746,0.43153418951752864,0.3739941340151914,0.40070907699125746,0.19999652904323073,0.7025042772293091,0.7328676581382751,115242,92194,13.593374252319336,0.1,0.5,0.3,,0.1,0.5,,0.7739009857177734,,,,0.3083481192588806,0.32222312688827515,0.6164608466359793,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.3162230061425362e-07,0.940021812915802,0.6514379382133484,0.4999999701976776,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,1,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.771,0.7696975451905329,0.764,0.7069593891010066,0.6126945927652854,0.6564602554288708,0.19999652904323073,0.7025042772293091,0.7713733911514282,115242,92194,16.968855619430542,0.1,0.5,0.3,,0.1,0.5,,0.7739009857177734,,,,0.42663440108299255,0.3710441291332245,0.8742072517047635,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,7.279479685706747e-09,0.934832751750946,0.7476207613945007,0.4999999701976776,hard,0.5,real,hard,0.18851026892662048,0.5,20.0,0.22609896957874298,0.5000086426734924,0.5000086426734924,-0.07336559146642685,0.08430461585521698
PubMed,degree_aligned_random,0.3,1,Random-Matched,random_matched,GCN,0.731,0.7261121076389596,0.756,0.23186393613328704,0.20094758216138978,0.21530155916361146,0.19999652904323073,0.7025042772293091,0.7013688683509827,115242,92194,5.409096002578735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,2,Feature-only,feature_only,GCN,0.764,0.7608498990765599,0.752,0.7086948976049983,0.6141986914341581,0.6580717940453649,0.19999652904323073,0.7034414410591125,0.7728485465049744,115242,92194,5.612639665603638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PubMed,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.765,0.7627415930621483,0.742,0.4132245748004165,0.35812589305858467,0.3837073445872447,0.19999652904323073,0.7034414410591125,0.7402650713920593,115242,92194,9.035643339157104,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.7741620540618896,2.4300057077653037e-08,8.386478356214866e-08,5.95647300372093e-08,0.30000001192092896,0.26056772470474243,0.737399848946741,,,,,,,,,,,,,,,,,,,,,,
