dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_score_ratio,hp_lambda_pos,hp_lambda_neg,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_lambda_pos,diag_lambda_neg,diag_consistency_weight,diag_num_checkpoints,diag_feature_risk_mean,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,diag_mode,diag_degree_norm,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,hp_num_views,hp_edge_dropout_rates,hp_use_gradient_confidence,hp_gradient_abstention_threshold,hp_checkpoint_control,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_skip_residualization,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_gradient_confidence_mean,diag_gradient_confidence_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_residual_auc,diag_raw_stability_auc,diag_feature_risk_auc
Wisconsin,clean,0.0,0,Random-Matched,random_matched,GCN,0.6078431372549019,0.3344375431331953,0.6125,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.2054794579744339,916,730,0.19933032989501953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,clean,0.0,1,Feature-only,feature_only,GCN,0.6078431372549019,0.434937019969278,0.65,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.2054794579744339,916,730,0.22977638244628906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,clean,0.0,1,GCN-Jaccard,jaccard,GCN,0.5686274509803921,0.43218599033816424,0.6625,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.20000000298023224,916,730,0.17145466804504395,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,clean,0.0,1,DegreeAwareRandom,degree_aware_random,GCN,0.5686274509803921,0.31793548387096776,0.6,0.0,0.0,0.0,0.1834061135371179,0.19213974475860596,0.17914438247680664,916,748,0.1767101287841797,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,clean,0.0,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.6666666666666666,0.431505376344086,0.6625,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.1972602754831314,916,730,0.615624189376831,0.3,0.1,0.5,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,0.1,0.5,3.0,4.0,0.6471084356307983,-1.7981641576625407e-05,0.7655567526817322,0.35063815116882324,0.5,0.3198852241039276,0.42135167121887207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,clean,0.0,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.6078431372549019,0.34896551724137936,0.6625,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.20000000298023224,916,730,0.34412479400634766,0.3,0.1,0.5,,,,,0.1,0.5,,,0.6471084356307983,,,,,0.29999998211860657,0.3133853077888489,,feature_pos_neg,False,0.00012459343997761607,0.0005473884521052241,0.0004227949830237776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,clean,0.0,1,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.5294117647058824,0.29696969696969694,0.6875,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.19178082048892975,916,730,1.179962158203125,0.3,,,,,200.0,stability_residual,,,,,0.6471084356307983,,,,,,,,,,,,,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",True,0.1,frozen,5.0,True,0.1,False,0.35289156436920166,0.8291583061218262,0.44451871514320374,0.5,0.5692723393440247,0.0651668980717659,0.7853984832763672,0.0062456377781927586,0.5000000596046448,0.28914833068847656,0.10043668001890182,0.7266213893890381,0.3254307508468628,1.0,0.0,0.07907252013683319,0.5,-0.0076940325088799,,,
Wisconsin,clean,0.0,1,Random-Matched,random_matched,GCN,0.5882352941176471,0.6179487179487179,0.625,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.19178082048892975,916,730,0.3117408752441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,clean,0.0,2,Feature-only,feature_only,GCN,0.6078431372549019,0.4338724168912848,0.65,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.2054794579744339,916,730,0.20455503463745117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,clean,0.0,2,GCN-Jaccard,jaccard,GCN,0.5490196078431373,0.326653654304923,0.675,0.0,0.0,0.0,0.20305676855895194,0.19213974475860596,0.20000000298023224,916,730,0.19823455810546875,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
