dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean,hp_gate_type,hp_tau_quantile,hp_soft_k,hp_checkpoint_control,diag_gate_type,diag_tau,diag_tau_quantile,diag_soft_k,diag_feature_sim_mean,diag_gate_active_fraction,diag_gate_mean,diag_dynamic_contribution_mean,diag_dynamic_contribution_abs_mean,hp_tau
Cora,feature_similar_cross_class,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.613,0.6080827234235722,0.582,0.14358600583090378,0.1244472520530638,0.13333333333333333,0.19997084973036006,0.6230869889259338,0.6223355531692505,13722,10978,2.0364484786987305,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.3162895441055298,0.3636893033981323,0.4380458509403986,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.353162559780685e-07,0.9274157881736755,0.6061633825302124,0.4999999701976776,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.593,0.5849615966073003,0.564,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3565890789031982,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.41577768325805664,0.3925352394580841,0.5702174510961842,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.2005801863779197e-07,0.9297478199005127,0.6135220527648926,0.4999999701976776,hard,0.5,20.0,real,hard,0.13608276844024658,0.5,20.0,0.15708589553833008,0.5019676089286804,0.5019676089286804,-0.08422224968671799,0.0966428890824318,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.583,0.5727236731817774,0.564,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.282352924346924,0.25,0.25,0.3,,0.25,0.25,,0.8429141044616699,,,,0.49752384424209595,0.2989416718482971,0.5938755300072746,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.1848016612248102e-07,0.9401326179504395,0.6387423276901245,0.4999999701976776,hard,0.5,20.0,real,hard,0.13608276844024658,0.5,20.0,0.15708589553833008,0.5019676089286804,0.5019676089286804,-0.0024761033710092306,0.035660386085510254,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.576,0.5659896762931954,0.566,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3491203784942627,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.45879149436950684,0.35923847556114197,0.6081869532214796,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.23065021284674e-07,0.939476728439331,0.6386093497276306,0.4999999701976776,hard,0.75,20.0,real,hard,0.20446521043777466,0.75,20.0,0.15708589553833008,0.25010931491851807,0.25010931491851807,-0.04120851308107376,0.04746250435709953,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.591,0.5828895204806557,0.562,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.2822864055633545,0.25,0.25,0.3,,0.25,0.25,,0.8429141044616699,,,,0.5016337037086487,0.2898693382740021,0.6105810672652331,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,5.013769737161056e-07,0.8826701045036316,0.5564465522766113,0.4999999701976776,hard,0.75,20.0,real,hard,0.20446521043777466,0.75,20.0,0.15708589553833008,0.25010931491851807,0.25010931491851807,0.0016337514389306307,0.015211503021419048,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.573,0.562006551389184,0.566,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3593411445617676,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.484496533870697,0.32030707597732544,0.6141062305372759,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.431839109500288e-07,0.926541268825531,0.6073539853096008,0.4999999701976776,hard,0.9,20.0,real,hard,0.294627845287323,0.9,20.0,0.15708589553833008,0.10027692466974258,0.10027692466974258,-0.015503408387303352,0.017818821594119072,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.579,0.569341721072868,0.568,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.2898120880126953,0.25,0.25,0.3,,0.25,0.25,,0.8429141044616699,,,,0.49868783354759216,0.2920214831829071,0.6136739183877965,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,2.0279107104670402e-07,0.9286910891532898,0.6169490814208984,0.4999999403953552,hard,0.9,20.0,real,hard,0.294627845287323,0.9,20.0,0.15708589553833008,0.10027692466974258,0.10027692466974258,-0.0013121268711984158,0.006759143900126219,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-soft-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.592,0.5870548586789879,0.582,0.08309037900874636,0.07201516108654453,0.07715736040609138,0.19997084973036006,0.6230869889259338,0.6059391498565674,13722,10978,2.2661991119384766,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.4041283130645752,0.3577195405960083,0.5409755197859408,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.2928408921197843e-07,0.9384928941726685,0.6217631101608276,0.4999999701976776,soft,0.5,20.0,real,soft,0.13608276844024658,0.5,20.0,0.15708589553833008,0.4997813403606415,0.5232308506965637,-0.09587166458368301,0.1087283343076706,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-soft-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.597,0.5885700646029755,0.574,0.07653061224489796,0.06632975363234365,0.07106598984771574,0.19997084973036006,0.6230869889259338,0.6050282120704651,13722,10978,2.3333818912506104,0.25,0.25,0.3,,0.25,0.25,,0.8429141044616699,,,,0.502275288105011,0.29190394282341003,0.5966765823977143,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.7977846766825678e-07,0.900269627571106,0.5806450843811035,0.4999999701976776,soft,0.5,20.0,real,soft,0.13608276844024658,0.5,20.0,0.15708589553833008,0.4997813403606415,0.5232308506965637,0.002275330014526844,0.03383853659033775,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-soft-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.588,0.5811405581109891,0.556,0.07580174927113703,0.065698041692988,0.07038917089678512,0.19997084973036006,0.6230869889259338,0.6037529706954956,13722,10978,2.2927346229553223,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.4452272355556488,0.34362930059432983,0.5838649663665456,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.3912459451148607e-07,0.9417358636856079,0.6358002424240112,0.4999999701976776,soft,0.75,20.0,real,soft,0.20446521043777466,0.75,20.0,0.15708589553833008,0.24981780350208282,0.3214195966720581,-0.054772764444351196,0.06282386928796768,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-soft-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.588,0.5775974083619689,0.562,0.08600583090379009,0.07454200884396715,0.07986463620981388,0.19997084973036006,0.6230869889259338,0.6066678762435913,13722,10978,2.3728199005126953,0.25,0.25,0.3,,0.25,0.25,,0.8429141044616699,,,,0.4973868429660797,0.29400959610939026,0.6041300172805171,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.2136459304201708e-07,0.9297478199005127,0.607461154460907,0.4999999701976776,soft,0.75,20.0,real,soft,0.20446521043777466,0.75,20.0,0.15708589553833008,0.24981780350208282,0.3214195966720581,-0.002613089280202985,0.023187387734651566,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-soft-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.586,0.5754764277265814,0.562,0.08965014577259475,0.07770056854074542,0.083248730964467,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.2766220569610596,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.47594085335731506,0.32205599546432495,0.6066659613068657,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.511424301270381e-07,0.933610200881958,0.6142083406448364,0.4999999701976776,soft,0.9,20.0,real,soft,0.294627845287323,0.9,20.0,0.15708589553833008,0.09998542070388794,0.14707130193710327,-0.024059101939201355,0.027927830815315247,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-soft-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.582,0.5728926613470363,0.566,0.09329446064139942,0.08085912823752368,0.08663282571912014,0.19997084973036006,0.6230869889259338,0.6079431176185608,13722,10978,2.3701512813568115,0.25,0.25,0.3,,0.25,0.25,,0.8429141044616699,,,,0.49830225110054016,0.29202625155448914,0.6119634607664756,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.2106281133128505e-07,0.9353228211402893,0.6153828501701355,0.4999999701976776,soft,0.9,20.0,real,soft,0.294627845287323,0.9,20.0,0.15708589553833008,0.09998542070388794,0.14707130193710327,-0.00169770373031497,0.010487890802323818,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.75-shuffled,selective_mcgc,GCN,0.576,0.5669968498842444,0.564,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3069026470184326,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.4663800299167633,0.34337928891181946,0.6078085005590614,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.299676029020702e-07,0.8363758325576782,0.22712595760822296,0.4999999701976776,hard,0.75,,shuffled,hard,0.20446521043777466,0.75,20.0,0.15708589553833008,0.25010931491851807,0.25010931491851807,-0.033619917929172516,0.037931423634290695,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-hard-q0.75-frozen,selective_mcgc,GCN,0.579,0.5702363825037678,0.566,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.3552749156951904,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.45528706908226013,0.3607357144355774,0.6028758093584807,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,9.010872759063204e-08,0.9999999403953552,0.9999999403953552,0.4999999701976776,hard,0.75,,frozen,hard,0.20446521043777466,0.75,20.0,0.15708589553833008,0.25010931491851807,0.25010931491851807,-0.04471290856599808,0.045966338366270065,
Cora,feature_similar_cross_class,0.3,2,Selective-MCGC-zero-gate,selective_mcgc,GCN,0.591,0.5823635463374786,0.564,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.2827036380767822,0.1,0.5,0.3,,0.1,0.5,,0.8429141044616699,,,,0.4999999403953552,0.2886625826358795,0.6142663727454719,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.2711943497834e-07,0.9398046731948853,0.6348186731338501,0.4999999701976776,hard,,,real,hard,2.0,0.75,20.0,0.15708589553833008,0.0,0.0,0.0,0.0,2.0
Cora,feature_similar_cross_class,0.3,2,Random-Matched,random_matched,GCN,0.633,0.6236043584399532,0.628,0.22813411078717202,0.19772583701831964,0.21184433164128597,0.19997084973036006,0.6230869889259338,0.6236108541488647,13722,10978,0.737778902053833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,0,Feature-only,feature_only,GCN,0.714,0.7045025782946582,0.676,0.5830903790087464,0.505369551484523,0.5414551607445008,0.19997084973036006,0.6563183069229126,0.7176170349121094,13722,10978,0.7356407642364502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.751,0.7386030812986311,0.706,0.6479591836734694,0.5615919140871762,0.6016920473773265,0.19997084973036006,0.6563183069229126,0.7363818287849426,13722,10978,1.2431762218475342,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.871027410030365,2.8099796054448234e-06,2.1436248061945662e-05,1.8626267774379812e-05,0.2999999523162842,0.260182648897171,0.9099665664241872,,,,,,,,,,,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.734,0.7224026969956977,0.706,0.5568513119533528,0.4826279216677195,0.5170896785109983,0.19997084973036006,0.6563183069229126,0.7230824828147888,13722,10978,1.9916973114013672,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.3309265375137329,0.32301172614097595,0.7804615494728114,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.889645370236394e-07,0.887079119682312,0.4940849542617798,0.4999999701976776,,,,,,,,,,,,,,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-hard-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.774,0.7631459594272728,0.764,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7859354615211487,13722,10978,2.2929837703704834,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.4330141842365265,0.37306997179985046,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.9401885487677646e-07,0.884965717792511,0.49419480562210083,0.4999999701976776,hard,0.5,20.0,real,hard,0.10540926456451416,0.5,20.0,0.12897257506847382,0.5019676089286804,0.5019676089286804,-0.06698580086231232,0.08174960315227509,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-hard-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.774,0.7633274389086296,0.764,0.999271137026239,0.8660770688566014,0.9279187817258883,0.19997084973036006,0.6563183069229126,0.7857533097267151,13722,10978,2.350355386734009,0.25,0.25,0.3,,0.25,0.25,,0.871027410030365,,,,0.5126863718032837,0.28806525468826294,0.9999146626349449,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.704003693703271e-07,0.8500582575798035,0.47069355845451355,0.4999999701976776,hard,0.5,20.0,real,hard,0.10540926456451416,0.5,20.0,0.12897257506847382,0.5019676089286804,0.5019676089286804,0.012686450965702534,0.03619958087801933,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-hard-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.775,0.7648686740673661,0.764,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7859354615211487,13722,10978,2.2524096965789795,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.46293485164642334,0.3520819842815399,0.9999999999999999,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,8.151479846674192e-08,0.9018364548683167,0.5266826748847961,0.4999999403953552,hard,0.75,20.0,real,hard,0.19999998807907104,0.75,20.0,0.12897257506847382,0.25477334856987,0.25477334856987,-0.03706512600183487,0.04329463094472885,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-hard-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.776,0.7659929101570769,0.764,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7859354615211487,13722,10978,2.3553547859191895,0.25,0.25,0.3,,0.25,0.25,,0.871027410030365,,,,0.49918049573898315,0.29507189989089966,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,8.018091790518156e-08,0.8929455876350403,0.5501453876495361,0.4999999701976776,hard,0.75,20.0,real,hard,0.19999998807907104,0.75,20.0,0.12897257506847382,0.25477334856987,0.25477334856987,-0.0008194781839847565,0.020421475172042847,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-hard-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.774,0.7630005633760627,0.764,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7859354615211487,13722,10978,2.3009166717529297,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.4849475026130676,0.31954526901245117,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.865646078793361e-07,0.8865325450897217,0.49209147691726685,0.4999999403953552,hard,0.9,20.0,real,hard,0.2934695780277252,0.9,20.0,0.12897257506847382,0.10013116896152496,0.10013116896152496,-0.01505249086767435,0.017168287187814713,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-hard-q0.9-lp0.25-ln0.25,selective_mcgc,GCN,0.774,0.7628473509155625,0.764,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7859354615211487,13722,10978,2.354445695877075,0.25,0.25,0.3,,0.25,0.25,,0.871027410030365,,,,0.5005643963813782,0.289485901594162,1.0,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,3.775600134758861e-07,0.8873341679573059,0.4937077760696411,0.4999999701976776,hard,0.9,20.0,real,hard,0.2934695780277252,0.9,20.0,0.12897257506847382,0.10013116896152496,0.10013116896152496,0.0005644807242788374,0.007242989726364613,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-soft-q0.5-lp0.1-ln0.5,selective_mcgc,GCN,0.782,0.7700841010101491,0.758,0.9985422740524781,0.8654453569172458,0.9272419627749577,0.19997084973036006,0.6563183069229126,0.7859354615211487,13722,10978,2.2828080654144287,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.4228890538215637,0.3528769612312317,0.9978268295409471,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,7.562447734699163e-08,0.9037676453590393,0.5216081738471985,0.4999999403953552,soft,0.5,20.0,real,soft,0.10540926456451416,0.5,20.0,0.12897257506847382,0.49701207876205444,0.5175788402557373,-0.0771108865737915,0.09017857909202576,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-soft-q0.5-lp0.25-ln0.25,selective_mcgc,GCN,0.782,0.7690209793112304,0.764,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7859354615211487,13722,10978,2.328943967819214,0.25,0.25,0.3,,0.25,0.25,,0.871027410030365,,,,0.5020915865898132,0.294445663690567,0.9999470980149308,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.1742174876872014e-07,0.9005246758460999,0.522763729095459,0.4999999403953552,soft,0.5,20.0,real,soft,0.10540926456451416,0.5,20.0,0.12897257506847382,0.49701207876205444,0.5175788402557373,0.0020916222129017115,0.04113304242491722,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-soft-q0.75-lp0.1-ln0.5,selective_mcgc,GCN,0.778,0.7666824223736938,0.77,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7855710983276367,13722,10978,2.25472092628479,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.4577750861644745,0.3416254222393036,0.9999932974860546,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,7.467780704928373e-08,0.8966622352600098,0.5114545822143555,0.4999999403953552,soft,0.75,20.0,real,soft,0.19999998807907104,0.75,20.0,0.12897257506847382,0.24996355175971985,0.2918636202812195,-0.04222486913204193,0.04993429034948349,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-soft-q0.75-lp0.25-ln0.25,selective_mcgc,GCN,0.776,0.7662058296959746,0.764,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7857533097267151,13722,10978,2.3419189453125,0.25,0.25,0.3,,0.25,0.25,,0.871027410030365,,,,0.5007187724113464,0.29183682799339294,0.9999986834347607,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,8.066473355938797e-08,0.8951683044433594,0.5227290391921997,0.4999999701976776,soft,0.75,20.0,real,soft,0.19999998807907104,0.75,20.0,0.12897257506847382,0.24996355175971985,0.2918636202812195,0.0007188188610598445,0.022753767669200897,
Cora,low_feature_similarity,0.3,0,Selective-MCGC-soft-q0.9-lp0.1-ln0.5,selective_mcgc,GCN,0.775,0.7633443567532148,0.768,1.0,0.866708780795957,0.9285956006768189,0.19997084973036006,0.6563183069229126,0.7859354615211487,13722,10978,2.29007625579834,0.1,0.5,0.3,,0.1,0.5,,0.871027410030365,,,,0.48109230399131775,0.3182825744152069,0.9999997606245019,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,selective_mcgc,3.0,4.0,1.6680000669566653e-07,0.8679128289222717,0.46414613723754883,0.4999999701976776,soft,0.9,20.0,real,soft,0.2934695780277252,0.9,20.0,0.12897257506847382,0.0996939167380333,0.13895553350448608,-0.01890764757990837,0.022958680987358093,
